instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,New,16,32007.729870,32153.637271,32144.332271,50445.630686,50448.167937,100000000000000007629769841091887003294964970946560.000000,13.696939,21.104939,13.696939,313.776939,12655,101838,300.000000,16,17,CBC,1
1,Old,16,32031.379620,32197.916391,32055.970485,65414.503719,65583.121019,70798.250000,1.387451,4.559451,301.471451,301.495451,16748,97888,300.000000,16,5,CBC,1
2,Old,16,32112.087118,32268.926331,32131.291398,71132.480063,71351.707920,74298.250000,1.698298,4.638298,301.778298,301.810298,17905,99299,300.000000,16,9,CBC,1
3,Old,16,31966.313772,32108.219544,32101.658330,58812.086796,58827.287543,64049.000000,1.308113,5.248113,301.384113,301.428113,15396,100174,300.000000,16,11,CBC,1
4,Old,16,32093.962092,32241.065246,32197.923385,60091.863881,60130.178285,66917.500000,1.495055,5.251055,301.567055,301.607055,14866,106560,300.000000,16,11,CBC,1
5,Old,16,31983.487844,32137.486706,32123.343334,61137.611194,61168.399393,66911.000000,1.267570,4.807570,301.335570,301.375570,15413,110026,300.000000,16,10,CBC,1
6,Old,16,31980.466188,32129.129875,32081.425763,55840.172023,55846.301890,63202.000000,1.779192,6.123192,301.859192,301.903192,15090,104794,300.000000,16,11,CBC,1
7,Old,16,32019.004415,32164.829128,32161.292333,53331.728969,53400.171859,76203.250000,1.819387,7.779387,301.987387,302.039387,14443,80548,300.000000,16,9,CBC,1
8,Old,16,32053.646389,32205.469944,32115.612779,61365.908806,61407.223532,65517.500000,1.957732,5.793732,302.037732,302.077732,15313,107133,300.000000,16,9,CBC,1
9,Old,16,31991.339394,32145.736902,32000.668243,71674.506236,72028.835012,75335.750000,1.615397,3.163397,301.727397,301.751397,19924,88104,300.000000,16,7,CBC,1
10,Old,16,31948.206846,32095.442301,32029.125446,55967.880494,55976.845253,73834.000000,1.549243,6.185243,301.633243,301.677243,14637,70541,300.000000,16,16,CBC,1
