instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,None,64,511.617840,511.617840,511.617840,567.619388,568.100700,568.100700,0.005365,0.033365,0.053365,0.053365,2,28,300.000000,0,0,CBC,1
1,None,64,507.044784,507.044784,507.044784,563.169388,563.650700,563.650700,0.003790,0.015790,0.031790,0.035790,2,25,300.000000,0,0,CBC,1
2,None,64,468.979000,468.979000,468.979000,504.619700,504.619700,504.619700,0.005426,0.025426,0.029426,0.029426,0,20,300.000000,0,0,CBC,1
3,None,64,461.357659,461.357659,461.357659,515.731940,515.731940,515.731940,0.003696,0.023696,0.023696,0.027696,0,17,300.000000,0,0,CBC,1
4,None,64,511.519943,511.519943,511.519943,566.746715,567.100700,567.100700,0.003897,0.011897,0.047897,0.047897,2,27,300.000000,0,0,CBC,1
5,None,64,496.445148,496.445148,496.445148,545.859168,546.340480,546.340480,0.002139,0.010139,0.014139,0.014139,2,20,300.000000,0,0,CBC,1
6,None,64,510.450758,510.450758,510.450758,567.591661,568.100700,568.100700,0.000762,0.012762,0.020762,0.020762,2,24,300.000000,0,0,CBC,1
7,None,64,463.330091,463.330091,463.330091,513.731940,513.731940,513.731940,0.000369,0.004369,0.004369,0.004369,0,15,300.000000,0,0,CBC,1
8,None,64,509.207186,509.207186,509.207186,566.619388,567.100700,567.100700,0.000372,0.004372,0.012372,0.016372,2,26,300.000000,0,0,CBC,1
9,None,64,463.464490,463.464490,463.464490,513.731940,513.731940,513.731940,0.000369,0.008369,0.012369,0.012369,0,15,300.000000,0,0,CBC,1
10,None,64,526.742908,526.742908,526.742908,585.867116,586.320700,586.320700,0.000491,0.008491,0.016491,0.016491,2,26,300.000000,0,0,CBC,1
