instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,New,4,2688.750000,2688.750000,2688.750000,3119.080648,3124.000000,3124.000000,69.943675,73.675675,101.555675,101.567675,1275,15823,300.000000,63,2,CBC,1
1,Farkas,4,2649.222447,2649.222447,2649.222447,3090.873639,3090.873639,3121.000000,4.726090,7.222090,304.774090,304.790090,8284,77428,300.000000,63,2,CBC,1
2,Farkas,4,2572.737555,2572.737555,2572.737555,3063.840150,3063.840150,3073.000000,5.140878,6.588878,305.172878,305.188878,8027,97209,300.000000,63,2,CBC,1
3,Farkas,4,2605.490103,2606.267255,2605.490103,3066.097851,3066.097851,3122.000000,5.044576,7.148576,305.064576,305.076576,9155,78887,300.000000,63,2,CBC,1
4,Farkas,4,2606.418965,2606.418965,2606.418965,3064.669935,3064.669935,3170.000000,5.004992,7.452992,305.064992,305.084992,8497,80041,300.000000,63,2,CBC,1
5,Farkas,4,2544.487149,2544.487149,2544.487149,3022.836209,3022.836209,3121.000000,5.163452,9.475452,305.187452,305.199452,6865,66835,300.000000,63,2,CBC,1
6,Farkas,4,2617.220929,2617.220929,2617.220929,3084.040217,3084.040217,18019.000000,5.013957,9.525957,305.073957,305.089957,3649,127512,300.000000,63,2,CBC,1
7,Farkas,4,2612.592669,2612.666527,2612.592669,3059.544919,3059.544919,3086.000000,4.963427,6.463427,304.999427,305.015427,10085,75569,300.000000,63,2,CBC,1
8,Farkas,4,2576.691348,2576.691348,2576.691348,3017.658575,3017.835018,3188.000000,5.077033,6.105033,305.217033,305.229033,5941,104847,300.000000,63,2,CBC,1
9,Farkas,4,2655.323475,2655.371094,2655.323475,3081.236211,3081.236211,3217.000000,4.706982,12.358982,304.826982,304.842982,4532,97910,300.000000,63,2,CBC,1
