instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,None,16,25501658.708008,25501658.708008,25501658.708008,25776709.665710,25778409.397007,25779856.371698,0.000002,0.444080,0.543966,0.544149,51,1275,3600.000000,0,0,0,GUROBI,1,0,0,0
1,None,16,25502319.158596,25502319.158596,25502319.158596,25777599.755511,25778605.747568,25780673.281395,0.000002,0.454439,0.641911,0.643109,54,1315,3600.000000,0,0,0,GUROBI,1,0,0,0
2,None,16,25501465.231073,25501465.231073,25501465.231073,25775394.341173,25777076.017155,25779647.373146,0.000003,0.564537,0.722085,0.742032,94,1544,3600.000000,0,0,0,GUROBI,1,0,0,0
3,None,16,25501367.746382,25501367.746382,25501367.746382,25777165.565819,25779321.327437,25779581.051474,0.000002,0.593480,0.642204,0.644259,13,1189,3600.000000,0,0,0,GUROBI,1,0,0,0
4,None,16,25501373.461020,25501373.461020,25501373.461020,25775398.056710,25777775.106056,25780246.635341,0.000002,0.426105,0.628878,0.645435,98,1798,3600.000000,0,0,0,GUROBI,1,0,0,0
5,None,16,25501828.950434,25501828.950434,25501828.950434,25777636.040194,25779781.348366,25780042.100169,0.000002,0.466345,0.524192,0.526355,14,1167,3600.000000,0,0,0,GUROBI,1,0,0,0
6,None,16,25499830.292817,25499830.292817,25499830.292817,25773539.628337,25775993.322183,25778067.524130,0.000002,0.432361,0.609031,0.611524,78,1505,3600.000000,0,0,0,GUROBI,1,0,0,0
7,None,16,25500591.613368,25500591.613368,25500591.613368,25776214.348989,25777503.718580,25778802.350977,0.000002,0.401081,0.448410,0.450517,15,1143,3600.000000,0,0,0,GUROBI,1,0,0,0
8,None,16,25501818.793051,25501818.793051,25501818.793051,25778505.916871,25779733.840505,25780000.240866,0.000002,0.495536,0.550423,0.552489,16,1236,3600.000000,0,0,0,GUROBI,1,0,0,0
9,None,16,25500420.647557,25500420.647557,25500420.647557,25777600.108600,25778245.377398,25778895.859909,0.000002,0.634271,0.691599,0.691780,16,1127,3600.000000,0,0,0,GUROBI,1,0,0,0
10,None,16,25500920.119823,25500920.119823,25500920.119823,25776745.615143,25778883.783081,25779148.099895,0.000002,0.492571,0.536589,0.536777,12,1128,3600.000000,0,0,0,GUROBI,1,0,0,0
