instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,New,4,5480.606156,5597.724281,5560.973364,7196.363450,7349.407407,7350.000000,0.928586,1.141655,1.691255,1.715936,487,7099,3600.000000,4,4,46,GUROBI,1,0,0,0
1,Old,4,5527.398958,5655.867235,5533.627598,11616.580462,11743.000000,11743.000000,0.053264,0.145798,0.160297,0.178358,40,792,3600.000000,4,2,0,GUROBI,1,0,0,0
2,Old,4,5551.254885,5672.231639,5602.600062,10892.658398,10894.000000,10894.000000,0.054571,0.111656,0.112489,0.112978,4,214,3600.000000,4,3,0,GUROBI,1,0,0,0
3,Old,4,5462.055757,5585.590635,5548.436808,10561.034404,10596.000000,10596.000000,0.047413,0.152566,0.157104,0.160445,7,229,3600.000000,4,4,0,GUROBI,1,2,2,0
4,Old,4,5453.728212,5710.467662,5528.860071,8668.009914,8786.000000,8786.000000,0.048829,0.113487,0.126435,0.130696,21,399,3600.000000,4,4,0,GUROBI,1,2,2,0
5,Old,4,5634.919056,5744.691188,5711.960805,10788.038694,10859.000000,10859.000000,0.061661,0.112932,0.115611,0.117957,12,267,3600.000000,4,5,0,GUROBI,1,0,0,0
6,Old,4,5499.079610,5615.917618,5592.547038,10036.082874,10189.000000,10189.000000,0.047525,0.138652,0.183815,0.190294,66,910,3600.000000,4,3,0,GUROBI,1,2,2,0
7,Old,4,5595.381371,5720.171495,5670.965608,11447.282091,11573.000000,11573.000000,0.051811,0.135617,0.143117,0.150495,19,469,3600.000000,4,3,0,GUROBI,1,2,2,0
8,Old,4,5506.954302,5763.909842,5613.042364,11403.780905,11450.000000,11450.000000,0.055253,0.101398,0.120349,0.122540,35,378,3600.000000,4,22,0,GUROBI,1,3,3,0
9,Old,4,5560.211413,5668.645159,5661.618358,10328.964184,10391.000000,10391.000000,0.059358,0.139056,0.154392,0.165942,33,656,3600.000000,4,4,0,GUROBI,1,1,1,0
10,Old,4,5570.474946,5806.145102,5723.491560,9673.299033,9729.000000,9729.000000,0.042720,0.256533,0.306428,0.307440,37,620,3600.000000,4,2,0,GUROBI,1,3,3,0
