instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,New,4,20146.761297,20163.257804,20163.257804,20872.310921,21166.000000,21166.000000,1.169254,1.213629,1.169254,1.214274,2,236,3600.000000,4,3,14,GUROBI,1,0,0,0
1,Old,4,20115.860621,20131.910738,20131.910738,20867.079985,21129.000000,21131.000000,0.067892,0.109735,0.137512,0.137836,92,537,3600.000000,4,2,0,GUROBI,1,0,0,0
2,Old,4,20116.192959,20133.571928,20133.571928,21128.714286,21129.000000,21129.000000,0.067248,0.104859,0.107247,0.107615,6,158,3600.000000,4,3,0,GUROBI,1,0,0,0
3,Old,4,20103.356605,20117.652263,20117.652263,20906.625938,21103.000000,21105.000000,0.066318,0.114459,0.151907,0.152121,161,697,3600.000000,4,2,0,GUROBI,1,0,0,0
4,Old,4,20099.104859,20118.303240,20118.303240,20856.678879,21118.000000,21118.999508,0.056561,0.098234,0.124629,0.124964,84,392,3600.000000,4,3,0,GUROBI,1,0,0,0
5,Old,4,20124.785215,20140.933006,20140.933006,20864.519668,21133.000000,21135.000000,0.065819,0.111803,0.119032,0.119347,24,287,3600.000000,4,2,0,GUROBI,1,0,0,0
6,Old,4,20116.574907,20133.068643,20133.068643,20862.691308,21131.000000,21131.000000,0.054832,0.105121,0.115334,0.115539,26,313,3600.000000,4,3,0,GUROBI,1,0,0,0
7,Old,4,20135.170388,20151.470466,20151.470466,20874.340788,21150.000000,21150.000000,0.072853,0.121769,0.127397,0.127715,16,234,3600.000000,4,2,0,GUROBI,1,0,0,0
8,Old,4,20128.943115,20145.293956,20145.293956,21149.332771,21150.000000,21151.999433,0.074773,0.110354,0.121826,0.122171,40,285,3600.000000,4,2,0,GUROBI,1,0,0,0
9,Old,4,20120.047391,20135.898308,20135.898308,21128.184181,21128.999436,21128.999436,0.072647,0.103288,0.155054,0.155431,210,913,3600.000000,4,2,0,GUROBI,1,0,0,0
10,Old,4,20120.271968,20137.637706,20137.637706,21129.607143,21130.000000,21131.000000,0.060654,0.099150,0.103134,0.103487,11,186,3600.000000,4,3,0,GUROBI,1,0,0,0
