instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,New,4,6532.083333,6535.666667,6534.715409,6537.500000,6548.000000,6548.000000,31.955602,32.244863,32.485852,32.495061,45,1468,3600.000000,42,41,41,GUROBI,1
1,New,4,6308.000000,6538.166667,6435.500000,6540.375000,6550.000000,6550.000000,23.139313,23.562837,24.051793,24.052086,103,1709,3600.000000,44,19,36,GUROBI,1
2,New,4,6359.500000,6532.500000,6532.083333,6535.000000,6548.000000,6548.000000,4.825868,5.077652,5.301459,5.305528,49,1534,3600.000000,45,2,33,GUROBI,1
3,New,4,6052.636364,6535.666667,6296.298611,6536.500000,6548.000000,6548.000000,8.951832,9.220741,9.466685,9.480559,39,1535,3600.000000,49,4,68,GUROBI,1
4,New,4,6532.083333,6532.500000,6532.500000,6537.428571,6548.000000,6548.000000,48.750484,49.209083,49.425474,49.463318,41,1296,3600.000000,45,27,37,GUROBI,1
5,New,4,6191.750000,6533.000000,6334.750000,6535.000000,6548.000000,6548.000000,4.306498,4.637136,4.779821,4.804544,34,1349,3600.000000,48,1,56,GUROBI,1
6,New,4,6479.352941,6535.666667,6532.083333,6535.000000,6548.000000,6548.000000,2.335588,2.600342,2.769250,2.771468,38,1388,3600.000000,45,1,61,GUROBI,1
7,New,4,6255.500000,6535.666667,6455.208333,6540.500000,6548.000000,6548.000000,22.423535,22.737446,23.330908,23.331878,89,1895,3600.000000,45,20,62,GUROBI,1
8,New,4,6107.666667,6535.666667,6132.594203,6535.000000,6548.000000,6548.000000,42.094355,42.389369,42.582640,42.584222,41,1269,3600.000000,46,53,53,GUROBI,1
9,New,4,6265.808824,6535.666667,6365.000000,6535.000000,6548.000000,6548.000000,2.892287,3.132387,3.560652,3.561754,100,1854,3600.000000,47,1,62,GUROBI,1
10,New,4,6192.836957,6535.666667,6317.366071,6536.500000,6550.000000,6550.000000,30.507076,30.795514,31.165357,31.188360,79,1630,3600.000000,100,11,59,GUROBI,1
