instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,New,16,25501658.708008,25536412.003671,25520296.546738,25777851.963299,25779493.854905,25779856.371548,2.198797,2.662498,2.784555,2.785656,47,1394,3600.000000,17,7,44,GUROBI,1,7,0,0
1,New,16,25498710.275361,25533447.687705,25517349.540094,25772008.639504,25774702.363077,25777276.618884,2.164778,2.579980,2.825676,2.825869,122,1614,3600.000000,17,7,44,GUROBI,1,7,0,0
2,New,16,25506237.200267,25541135.365052,25524893.628295,25782350.060022,25783981.636102,25784533.271056,2.171215,2.696072,2.776466,2.776651,34,1183,3600.000000,17,7,44,GUROBI,1,7,0,0
3,New,16,25500913.821113,25535648.631552,25517751.917571,25775046.047306,25776733.009522,25779005.624976,2.195115,2.609514,2.685304,2.700701,23,1171,3600.000000,17,8,44,GUROBI,1,7,0,0
4,New,16,25503837.297394,25538625.177402,25520680.018082,25780885.657657,25781361.887950,25782001.593479,2.204365,2.759018,2.791069,2.793351,11,1212,3600.000000,17,8,44,GUROBI,1,7,0,0
5,New,16,25505664.825542,25540485.093376,25524293.904073,25780013.306968,25781653.617730,25784227.917232,2.150890,2.602762,2.805213,2.810960,107,1593,3600.000000,17,7,44,GUROBI,1,7,0,0
6,New,16,25503946.160774,25538687.307810,25522614.246988,25779770.720402,25780212.167696,25782070.571945,2.160566,2.640912,2.701957,2.704135,14,1106,3600.000000,17,7,44,GUROBI,1,7,0,0
7,New,16,25497835.446940,25532554.591474,25514762.122203,25772755.335377,25773905.746082,25775898.961584,2.169701,2.622147,2.735435,2.736469,56,1399,3600.000000,17,8,44,GUROBI,1,7,0,0
8,New,16,25502658.513076,25537587.340426,25521290.933308,25779072.468617,25779286.424125,25780998.852742,2.188407,2.575631,2.614590,2.614767,13,1069,3600.000000,17,7,44,GUROBI,1,7,0,0
9,New,16,25501007.663510,25535812.612256,25519660.828112,25774928.975826,25777119.613560,25779204.672603,2.151698,2.655875,2.749967,2.771753,48,1279,3600.000000,17,7,44,GUROBI,1,7,0,0
10,New,16,25501426.564115,25536079.840135,25518319.583245,25775411.058467,25779353.608171,25779499.495194,2.236144,2.823951,2.975392,2.975577,52,1395,3600.000000,17,8,44,GUROBI,1,7,0,0
