instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,New,64,290.931073,295.264682,294.377456,302.151032,307.000000,307.000000,20.395603,20.887603,22.267603,22.271603,278,2052,300.000000,65,5,CBC,1
1,New,64,287.167893,292.333562,292.090757,298.287526,305.000000,305.000000,19.394687,21.682687,66.314687,66.354687,14570,29875,300.000000,64,6,CBC,1
2,New,64,289.420020,294.688383,292.896833,302.351273,306.000000,306.000000,18.959236,21.135236,26.743236,26.783236,1315,8022,300.000000,67,5,CBC,1
3,New,64,285.088723,289.936065,289.541312,299.106921,303.000000,303.000000,21.976922,23.820922,26.572922,26.604922,694,4046,300.000000,64,6,CBC,1
4,New,64,285.613771,292.707338,292.112548,297.516586,301.000000,301.000000,17.328925,19.304925,22.408925,22.440925,816,4736,300.000000,69,5,CBC,1
5,New,64,281.932913,287.889282,287.569592,292.880560,295.000000,295.000000,17.650343,19.446343,24.326343,24.358343,1424,6542,300.000000,64,5,CBC,1
6,New,64,287.995845,293.382866,293.101079,298.628510,306.000000,306.000000,18.936178,21.256178,47.496178,47.544178,7393,33545,300.000000,68,5,CBC,1
7,New,64,290.635750,295.958100,295.650737,301.230075,305.000000,305.000000,22.982330,25.310330,80.862330,80.902330,15667,39464,300.000000,71,6,CBC,1
8,New,64,288.267571,294.163348,293.413362,300.532000,304.000000,304.000000,29.235468,31.279468,44.963468,45.003468,3682,16258,300.000000,74,6,CBC,1
9,New,64,276.742679,284.650202,284.219134,291.456666,293.000000,293.000000,23.215639,24.847639,25.211639,25.239639,57,998,300.000000,64,6,CBC,1
10,New,64,285.243450,292.539961,291.273046,299.215180,304.000000,304.000000,24.488133,26.504133,102.552133,102.584133,17156,45233,300.000000,70,6,CBC,1
