instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,New,16,27844619.173496,27872284.494215,27855989.226188,27961293.988161,27991042.647221,27991042.647221,2.371066,2.845087,2.952829,2.977723,59,1347,3600.000000,17,5,100,GUROBI,1
1,Farkas,16,27844617.107005,27872289.918662,27855986.368773,27961657.707113,27989096.435896,27991017.766528,0.198823,0.653144,0.805077,0.836142,65,1449,3600.000000,17,5,0,GUROBI,1
2,Farkas,16,27845018.707994,27872620.251617,27856389.117518,27962935.822407,27988879.442144,27991445.592840,0.197400,0.707705,0.818239,0.837006,55,1330,3600.000000,17,5,0,GUROBI,1
3,Farkas,16,27844164.020438,27871982.618116,27855538.637102,27960661.873594,27988518.130259,27990495.542837,0.200543,0.640925,0.828165,0.828334,77,1498,3600.000000,17,5,0,GUROBI,1
4,Farkas,16,27842657.806927,27870200.012455,27854030.399238,27958997.763244,27987836.182965,27989137.704809,0.199469,0.637747,0.808850,0.842825,79,1510,3600.000000,17,5,0,GUROBI,1
5,Farkas,16,27844176.588857,27871813.025710,27855546.363770,27960551.966380,27987822.184607,27990615.789003,0.198390,0.665940,0.776688,0.800916,54,1299,3600.000000,17,5,0,GUROBI,1
6,Farkas,16,27846003.717114,27873738.406071,27857373.263557,27962578.897155,27992319.097404,27992319.097404,0.201330,0.643374,0.804766,0.819099,74,1388,3600.000000,17,5,0,GUROBI,1
7,Farkas,16,27845355.965645,27873027.642141,27856722.590873,27961708.191274,27988970.613329,27991691.839226,0.199978,0.669883,0.770271,0.802782,56,1310,3600.000000,17,5,0,GUROBI,1
8,Farkas,16,27844412.134539,27872171.511005,27855782.328448,27960629.047410,27989138.145612,27990797.570923,0.201640,0.631222,0.829976,0.839777,81,1558,3600.000000,17,5,0,GUROBI,1
9,Farkas,16,27843806.732316,27871537.463923,27855179.055607,27960286.989918,27990273.652638,27990273.652638,0.199608,0.643744,0.714678,0.727280,57,1451,3600.000000,17,5,0,GUROBI,1
10,Farkas,16,27844966.543423,27872749.066646,27856334.396135,27965408.777413,27988902.708059,27991286.071098,0.201100,0.746660,0.892126,0.930858,60,1469,3600.000000,17,5,0,GUROBI,1
