instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,None,64,-43.000000,-43.000000,-43.000000,-43.000000,-43.000000,100000000000000007629769841091887003294964970946560.000000,0.015678,0.251678,0.015678,300.027678,37021,187055,300.000000,0,0,CBC,1
1,None,64,-43.000000,-43.000000,-43.000000,-43.000000,-43.000000,-38.000000,0.001597,0.085597,300.065597,300.069597,24493,278106,300.000000,0,0,CBC,1
2,None,64,-43.000000,-43.000000,-43.000000,-43.000000,-43.000000,-41.000000,0.001172,0.101172,300.049172,300.053172,39338,264338,300.000000,0,0,CBC,1
3,None,64,-43.000000,-43.000000,-43.000000,-43.000000,-43.000000,-43.000000,0.002623,0.090623,218.806623,218.810623,28117,195085,300.000000,0,0,CBC,1
4,None,64,-43.000000,-43.000000,-43.000000,-43.000000,-43.000000,-41.000000,0.001126,0.057126,300.061126,300.065126,35954,338764,300.000000,0,0,CBC,1
5,None,64,-43.000000,-43.000000,-43.000000,-43.000000,-43.000000,-39.000000,0.001178,0.069178,300.045178,300.049178,21034,359411,300.000000,0,0,CBC,1
6,None,64,-43.000000,-43.000000,-43.000000,-43.000000,-43.000000,-43.000000,0.001168,0.089168,41.261168,41.265168,3899,51420,300.000000,0,0,CBC,1
7,None,64,-43.000000,-43.000000,-43.000000,-43.000000,-43.000000,-43.000000,0.001170,0.065170,108.369170,108.373170,15400,104091,300.000000,0,0,CBC,1
8,None,64,-43.000000,-43.000000,-43.000000,-43.000000,-43.000000,-41.000000,0.001171,0.049171,300.089171,300.089171,36389,262032,300.000000,0,0,CBC,1
9,None,64,-41.940000,-41.940000,-41.940000,-41.000000,-40.000000,-40.000000,0.001254,0.145254,206.877254,206.885254,27171,197851,300.000000,0,0,CBC,1
10,None,64,-43.000000,-43.000000,-43.000000,-43.000000,-43.000000,-38.000000,0.001577,0.053577,300.141577,300.145577,35969,222591,300.000000,0,0,CBC,1
