instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,New,16,38893.903641,38962.268924,38951.929058,38951.929058,39185.144768,100000000000000007629769841091887003294964970946560.000000,6.077062,6.101062,6.077062,300.037062,67902,409732,300.000000,16,11,CBC,1
1,New,16,38893.636221,38961.991387,38953.162802,38985.477086,39352.222692,40005.141700,6.000504,6.720504,300.228504,300.236504,40764,231882,300.000000,16,11,CBC,1
2,New,16,45253.177686,45302.028838,45295.842547,45303.385944,45626.643918,46768.145926,6.148507,6.532507,300.308507,300.316507,46735,259556,300.000000,16,11,CBC,1
3,New,16,32669.059651,32760.176724,32752.153270,32762.544391,33170.746608,33687.054152,6.022765,6.406765,300.298765,300.302765,48925,291286,300.000000,16,11,CBC,1
4,New,16,32669.151235,32760.261313,32752.238378,32762.315450,33182.468135,33687.054152,5.991546,6.339546,300.271546,300.275546,48795,292557,300.000000,16,11,CBC,1
5,New,16,38893.772663,38962.146036,38951.803880,38986.739082,39368.398062,40360.123849,6.089852,6.745852,300.273852,300.281852,47635,276286,300.000000,16,11,CBC,1
6,New,16,26510.623794,26581.327361,26575.485965,26602.670117,27077.591979,27638.054162,6.141217,6.977217,300.277217,300.289217,46129,271152,300.000000,16,11,CBC,1
7,New,16,38894.272655,38962.676913,38953.838703,38985.591193,39369.173563,40006.054142,6.069811,6.501811,300.309811,300.317811,47228,279227,300.000000,16,11,CBC,1
8,New,16,38893.883334,38962.255037,38953.423036,38981.632240,39339.017426,40005.054142,6.072411,6.416411,300.268411,300.272411,40355,226924,300.000000,16,11,CBC,1
9,New,16,38893.742296,38962.107805,38953.276247,38984.958287,39356.760008,40005.054142,6.072629,6.536629,300.268629,300.276629,45891,255913,300.000000,16,11,CBC,1
10,New,16,38894.078301,38962.447891,38952.110031,38986.210947,39355.031392,40005.054142,6.062017,6.638017,300.274017,300.282017,41590,234314,300.000000,16,11,CBC,1
