instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,New,4,869515.130911,871698.199578,871181.797578,873792.058578,878345.541618,878430.316000,0.155765,0.180950,1.786106,1.786190,9358,19031,3600.000000,4,1,7,GUROBI,1,0,0,0
1,Old,4,866987.302022,869176.704022,868653.802022,871347.396356,875921.405467,875986.316000,0.012167,0.037743,0.095218,1.239485,7454,16588,3600.000000,4,1,0,GUROBI,1,0,0,0
2,Old,4,869819.297578,872002.366244,871485.964244,874088.058578,878638.702062,878726.316000,0.010741,0.024406,0.080510,1.536065,9089,17625,3600.000000,4,1,0,GUROBI,1,0,0,0
3,Old,4,869627.214244,871810.199578,871294.047578,873844.058578,878395.843422,878482.316000,0.011046,0.024859,0.096296,1.656049,9003,18229,3600.000000,4,1,0,GUROBI,1,0,0,0
4,Old,4,868712.190911,870882.759578,870378.857578,872912.951911,877456.137173,877535.316000,0.010957,0.030565,0.064331,1.686311,9402,19000,3600.000000,4,1,0,GUROBI,1,0,0,0
5,Old,4,873079.344244,875262.412911,874746.010911,877364.271911,881956.616484,882034.316000,0.011160,0.033579,0.099372,1.216509,9508,18744,3600.000000,4,1,0,GUROBI,1,0,0,0
6,Old,4,872269.344244,874452.412911,873936.010911,876558.271911,881151.648284,881228.316000,0.016436,0.035015,0.070297,1.158061,9373,18542,3600.000000,4,1,0,GUROBI,1,0,0,0
7,Old,4,868408.376467,870585.195133,870075.043133,872709.720800,877347.316000,877347.316000,0.017214,0.035686,0.078245,0.909968,6167,15251,3600.000000,4,1,0,GUROBI,1,0,0,0
8,Old,4,865908.464244,868097.532911,867575.130911,870160.058578,874720.796604,874798.316000,0.016952,0.035728,0.062112,1.041574,7986,15995,3600.000000,4,1,0,GUROBI,1,0,0,0
9,Old,4,869739.209800,871934.528467,871405.876467,874010.720800,878563.857818,878648.316000,0.016311,0.034309,0.068469,1.205208,9600,19174,3600.000000,4,1,0,GUROBI,1,0,0,0
10,Old,4,871673.024244,873856.092911,873339.690911,875937.951911,880488.857818,880560.316000,0.014838,0.034493,0.065548,0.995203,7611,16143,3600.000000,4,1,0,GUROBI,1,0,0,0
