instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,None,16,1910.000000,1910.000000,1910.000000,2330.000000,3360.000000,3360.000000,0.000022,0.215156,0.492036,0.512392,279,3582,3600.000000,0,0,0,GUROBI,1
1,None,16,1908.500000,1908.500000,1908.500000,2260.654385,3356.000000,3356.000000,0.000002,0.178737,0.646084,1.110661,1283,13510,3600.000000,0,0,0,GUROBI,1
2,None,16,1907.750000,1907.750000,1907.750000,2265.833333,3355.000000,3355.000000,0.000002,0.144432,1.636321,1.651559,1218,15545,3600.000000,0,0,0,GUROBI,1
3,None,16,1906.750000,1906.750000,1906.750000,2267.308578,3359.000000,3359.000000,0.000004,0.194683,0.585308,1.126940,1208,13604,3600.000000,0,0,0,GUROBI,1
4,None,16,1906.500000,1906.500000,1906.500000,2267.867550,3360.000000,3360.000000,0.000002,0.146606,0.750388,1.194534,1504,15833,3600.000000,0,0,0,GUROBI,1
5,None,16,1905.000000,1905.000000,1905.000000,2323.991540,3349.000000,3349.000000,0.000003,0.260276,1.274183,1.276411,1373,14571,3600.000000,0,0,0,GUROBI,1
6,None,16,1908.166667,1908.166667,1908.166667,2295.750000,3356.000000,3356.000000,0.000002,0.156055,2.088835,2.407920,1892,22029,3600.000000,0,0,0,GUROBI,1
7,None,16,1906.500000,1906.500000,1906.500000,2265.636538,3352.000000,3352.000000,0.000002,0.146947,1.897474,1.994065,1525,19091,3600.000000,0,0,0,GUROBI,1
8,None,16,1906.500000,1906.500000,1906.500000,2279.759259,3357.000000,3357.000000,0.000002,0.170620,0.907038,0.988599,1188,12301,3600.000000,0,0,0,GUROBI,1
9,None,16,1908.500000,1908.500000,1908.500000,2295.379692,3358.000000,3358.000000,0.000002,0.176351,0.553027,0.752034,769,7709,3600.000000,0,0,0,GUROBI,1
10,None,16,1910.000000,1910.000000,1910.000000,2358.847222,3362.000000,3362.000000,0.000003,0.178994,0.434900,0.857052,1051,9896,3600.000000,0,0,0,GUROBI,1
