instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,New,64,20430947.618854,20509302.700170,20438640.668688,20643625.461531,20698117.845355,100000000000000007629769841091887003294964970946560.000000,61.654938,62.810938,61.654938,300.022938,15005,70226,300.000000,64,30,CBC,1
1,Farkas,64,20436381.355151,20511112.955440,20443861.919991,20666252.346361,20748126.622963,20748126.622963,1.264873,2.252873,259.192873,259.196873,17420,68416,300.000000,64,30,CBC,1
2,Farkas,64,20407405.811386,20490883.438301,20414928.717230,20613708.884611,20695952.078340,20723941.859642,1.252527,2.232527,300.056527,300.064527,17581,93293,300.000000,64,30,CBC,1
3,Farkas,64,20415259.845430,20492473.662491,20422870.254568,20609538.750022,20697081.259392,20733214.823005,1.220999,2.336999,300.080999,300.084999,18210,68855,300.000000,64,30,CBC,1
4,Farkas,64,20357449.000163,20427294.528832,20362060.185823,20557546.515696,20656116.702880,20671810.125056,1.248567,2.288567,300.056567,300.060567,18402,87865,300.000000,64,30,CBC,1
5,Farkas,64,20416284.783773,20499159.223263,20424127.093234,20619349.988676,20707521.376815,20730428.810643,1.213700,1.925700,300.069700,300.077700,18495,79333,300.000000,64,30,CBC,1
6,Farkas,64,20415830.492667,20486061.551243,20421315.041648,20604842.453811,20702396.183025,20739746.601470,1.240250,1.964250,300.056250,300.064250,18142,80946,300.000000,64,30,CBC,1
7,Farkas,64,20387667.579825,20465802.654722,20390965.520376,20576822.331014,20665850.281082,20746249.688387,1.251813,1.787813,300.091813,300.095813,16381,108382,300.000000,64,30,CBC,1
8,Farkas,64,20431018.829170,20501805.648023,20434093.361664,20640412.395924,20703618.980268,20779482.783202,1.257015,1.933015,300.073015,300.077015,17615,80579,300.000000,64,30,CBC,1
9,Farkas,64,20383298.305325,20462164.996575,20390777.378387,20588233.187639,20672525.771644,20707046.712858,1.226605,1.930605,300.070605,300.074605,18894,80187,300.000000,64,30,CBC,1
10,Farkas,64,20441049.281840,20520416.387196,20448897.201037,20664588.126409,20727824.812021,20758536.223576,1.245626,2.021626,300.057626,300.065626,18157,75816,300.000000,64,30,CBC,1
