instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,New,64,25490184.451460,25525079.988598,25507045.628739,25770327.791784,25777511.610009,25779856.365835,8.686849,9.130882,9.525220,9.638243,293,3003,3600.000000,65,8,73,GUROBI,1,17,0,0
1,New,64,25489050.977461,25523946.740371,25505915.031894,25771565.559029,25776212.072275,25778709.838858,8.672440,9.131785,9.404187,9.469779,181,1973,3600.000000,65,8,73,GUROBI,1,17,0,0
2,New,64,25489894.311730,25524821.712496,25506777.482230,25772721.093567,25777353.733600,25779770.847577,8.614187,9.047636,9.328270,9.340162,168,1974,3600.000000,65,8,73,GUROBI,1,17,0,0
3,New,64,25490488.259735,25525383.796873,25507352.482110,25773789.597854,25778329.056444,25780183.961980,8.856774,9.287389,9.395866,9.444656,53,1298,3600.000000,65,8,73,GUROBI,1,17,0,0
4,New,64,25490687.403173,25525565.494179,25505205.794832,25769749.147502,25778004.819155,25780553.641297,8.656070,9.095938,10.085045,10.127965,705,5228,3600.000000,65,8,73,GUROBI,1,17,0,0
5,New,64,25489367.687764,25524233.245923,25503890.497934,25774551.703406,25776759.508436,25779028.608267,8.689238,9.111765,9.161636,9.180341,28,1143,3600.000000,65,8,73,GUROBI,1,17,0,0
6,New,64,25490289.727895,25525182.400526,25504844.512165,25771230.485298,25777987.889453,25780125.901846,8.852070,9.278631,9.489996,9.495563,84,1495,3600.000000,65,8,73,GUROBI,1,17,0,0
7,New,64,25489227.295990,25524121.355830,25503747.700828,25769139.630782,25776483.537126,25778796.680677,8.633532,9.069209,9.315026,9.402833,178,2100,3600.000000,65,8,73,GUROBI,1,17,0,0
8,New,64,25490723.678391,25525620.259199,25505249.016286,25773823.392008,25777798.071372,25780371.433969,8.806475,9.218275,9.559103,9.596334,152,2096,3600.000000,65,8,73,GUROBI,1,17,0,0
9,New,64,25489829.290012,25524693.575453,25504353.894076,25771930.480779,25776896.457974,25779460.325427,8.609824,9.057903,9.183743,9.315403,92,1562,3600.000000,65,8,73,GUROBI,1,17,0,0
