instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,New,4,197818.254988,200384.335637,199097.188785,389667.778066,405935.180000,405935.180000,0.928764,1.103696,1.685670,1.708237,488,3368,3600.000000,4,21,38,GUROBI,1,0,0,0
1,Farkas,4,197818.254988,200384.335637,199097.188785,390146.168898,405935.180000,405935.180000,0.021155,0.227587,0.467812,0.489303,168,1432,3600.000000,4,21,0,GUROBI,1,0,0,0
2,Farkas,4,302100.015637,302100.015637,302100.015637,451123.401500,463070.950000,463070.950000,0.023306,0.206306,0.374881,0.387122,117,1325,3600.000000,4,21,0,GUROBI,1,0,0,0
3,Farkas,4,197818.254988,200384.335637,199097.188785,388837.685572,405935.180000,405935.180000,0.021381,0.184316,0.555016,0.567864,216,1780,3600.000000,4,21,0,GUROBI,1,0,0,0
4,Farkas,4,197818.254988,200384.335637,199097.188785,392193.045329,405935.180000,405935.180000,0.022932,0.194298,0.324075,0.349748,75,1111,3600.000000,4,21,0,GUROBI,1,0,0,0
5,Farkas,4,214538.254988,217104.335637,215817.188785,421237.036875,437720.780000,437720.780000,0.022540,0.236112,0.449234,0.456818,140,1624,3600.000000,4,21,0,GUROBI,1,0,0,0
6,Farkas,4,202240.361407,205329.161407,204971.294740,411766.086692,417261.670000,417261.670000,0.023171,0.241760,0.286039,0.302574,23,682,3600.000000,4,21,0,GUROBI,1,0,0,0
7,Farkas,4,197818.254988,200384.335637,199097.188785,389702.685363,405935.180000,405935.180000,0.021944,0.193788,0.594031,0.621319,245,1981,3600.000000,4,21,0,GUROBI,1,0,0,0
8,Farkas,4,212145.188933,214711.269581,213641.189396,448944.091108,465833.280000,465833.280000,0.024074,0.204807,0.472287,0.507353,181,1473,3600.000000,4,21,0,GUROBI,1,0,0,0
9,Farkas,4,273899.641222,276465.721870,274850.534801,488027.339288,497412.940000,497412.940000,0.025396,0.204327,0.522600,0.544127,147,1235,3600.000000,4,21,0,GUROBI,1,0,0,0
10,Farkas,4,197818.254988,200384.335637,199097.188785,389702.685363,405935.180000,405935.180000,0.023592,0.197767,0.599212,0.626790,245,1981,3600.000000,4,21,0,GUROBI,1,0,0,0
