instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,New,16,197818.254988,206517.793148,204790.868890,390514.213436,405935.180000,405935.180000,2.460729,2.656961,3.215211,3.264618,207,1964,3600.000000,17,13,38,GUROBI,1,4,0,0
1,Farkas,16,197818.233311,206520.012647,204792.141354,383165.083238,405936.180000,405936.180000,0.097639,0.282047,0.516678,0.520641,132,1512,3600.000000,17,13,0,GUROBI,1,4,0,0
2,Farkas,16,197817.078518,206517.857963,204790.367296,393024.322881,405933.180000,405933.180000,0.097538,0.274314,0.455144,0.489220,122,1199,3600.000000,17,13,0,GUROBI,1,4,0,0
3,Farkas,16,197820.511785,206520.768935,204794.156700,381410.508957,405937.180000,405937.180000,0.104861,0.221994,0.907771,0.932415,461,3145,3600.000000,17,13,0,GUROBI,1,4,0,0
4,Farkas,16,197817.917761,206518.356471,204789.736504,392503.896025,405942.180000,405942.180000,0.096261,0.266085,0.592439,0.609920,232,1775,3600.000000,17,13,0,GUROBI,1,4,0,0
5,Farkas,16,197817.982261,206517.520421,204790.868890,390730.839759,405934.180000,405934.180000,0.094949,0.228771,0.710485,0.721900,238,1580,3600.000000,17,13,0,GUROBI,1,4,0,0
6,Farkas,16,197813.519694,206516.343950,204786.346670,380398.363782,405931.180000,405931.180000,0.094435,0.290146,0.801550,0.801703,312,2034,3600.000000,17,13,0,GUROBI,1,4,0,0
7,Farkas,16,197812.062368,206515.766466,204785.015472,391633.830733,405930.180000,405930.180000,0.096043,0.289161,0.507742,0.537939,151,1643,3600.000000,17,13,0,GUROBI,1,4,0,0
8,Farkas,16,197815.335796,206515.626680,204789.138036,386420.628313,405930.180000,405930.180000,0.104989,0.394731,0.853721,0.853874,233,2066,3600.000000,17,13,0,GUROBI,1,4,0,0
9,Farkas,16,197816.790391,206518.799139,204790.076434,399426.342022,405933.180000,405933.180000,0.095556,0.279218,0.503043,0.531904,112,1240,3600.000000,17,13,0,GUROBI,1,4,0,0
10,Farkas,16,197818.355256,206518.703824,204790.211606,389544.687230,405934.180000,405934.180000,0.096877,0.258825,0.596556,0.650538,208,1867,3600.000000,17,13,0,GUROBI,1,4,0,0
