instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,None,4,20430947.618854,20430947.618854,20430947.618854,20733951.066193,20740487.254133,20740508.086308,0.000002,0.151660,0.167052,0.179099,23,809,3600.000000,0,0,0,GUROBI,1,0,0,0
1,None,4,20452607.653056,20452607.653056,20452607.653056,21175172.947147,21179088.826287,21179226.133110,0.000002,0.103214,0.109531,0.110040,15,520,3600.000000,0,0,0,GUROBI,1,0,0,0
2,None,4,20435552.135477,20435552.135477,20435552.135477,21030240.820176,21037976.269732,21039420.977809,0.000004,0.068020,0.078477,0.078571,20,471,3600.000000,0,0,0,GUROBI,1,0,0,0
3,None,4,20422520.539688,20422520.539688,20422520.539688,21030994.915890,21062746.628053,21064559.375170,0.000003,0.072291,0.122134,0.164601,205,1124,3600.000000,0,0,0,GUROBI,1,0,0,0
4,None,4,20420592.779233,20420592.779233,20420592.779233,21136086.849296,21151827.441562,21151827.441562,0.000002,0.059678,0.069728,0.072079,30,443,3600.000000,0,0,0,GUROBI,1,0,0,0
5,None,4,20451816.883835,20451816.883835,20451816.883835,21335037.101698,21338398.961707,21338985.010508,0.000002,0.083709,0.087615,0.087709,16,385,3600.000000,0,0,0,GUROBI,1,0,0,0
6,None,4,20442025.489321,20442025.489321,20442025.489321,21260288.259876,21260498.454422,21260498.454422,0.000002,0.046230,0.047764,0.049099,3,296,3600.000000,0,0,0,GUROBI,1,0,0,0
7,None,4,20433704.130643,20433704.130643,20433704.130643,21168629.576460,21168692.175273,21168692.175273,0.000002,0.055123,0.057215,0.057298,5,267,3600.000000,0,0,0,GUROBI,1,0,0,0
8,None,4,20435915.135096,20435915.135096,20435915.135096,21238619.178211,21238928.015042,21238928.015042,0.000002,0.058811,0.064483,0.064567,12,319,3600.000000,0,0,0,GUROBI,1,0,0,0
9,None,4,20446811.809788,20446811.809788,20446811.809788,21354357.859882,21354365.935709,21354365.935709,0.000003,0.031556,0.032174,0.032687,5,211,3600.000000,0,0,0,GUROBI,1,0,0,0
10,None,4,20443872.349847,20443872.349847,20443872.349847,21175985.072450,21176112.836075,21176112.836075,0.000002,0.051182,0.057327,0.057412,12,352,3600.000000,0,0,0,GUROBI,1,0,0,0
