instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,New,16,12907.779167,13901.405000,13634.845159,15634.714596,16029.692681,16029.692681,2.633353,3.256726,3.326817,3.341599,34,2986,3600.000000,21,10,10,GUROBI,1,14,0,0
1,Old,16,12915.932500,13912.001667,13706.749593,15606.856890,16071.992681,16071.992681,5.867336,6.235034,6.378397,6.378570,47,2754,3600.000000,21,10,0,GUROBI,1,14,0,0
2,Old,16,12895.554167,13895.055000,13646.584009,15566.638283,16028.292681,16028.292681,2.592001,2.998799,3.146430,3.146607,29,2007,3600.000000,21,10,0,GUROBI,1,14,0,0
3,Old,16,12903.282500,13894.713333,13344.488825,15563.065434,16025.392681,16025.392681,2.657269,2.994330,3.241926,3.242107,47,2128,3600.000000,21,10,0,GUROBI,1,14,0,0
4,Old,16,12911.604167,13911.188333,13409.625943,15415.822629,16042.942681,16043.692681,2.636258,3.059208,3.197469,3.309794,84,3507,3600.000000,21,10,0,GUROBI,1,14,0,0
5,Old,16,12912.412500,13906.788333,13579.917142,15551.914045,16018.692681,16018.692681,2.678786,3.211909,3.337028,3.337204,36,3167,3600.000000,21,10,0,GUROBI,1,14,0,0
6,Old,16,12904.387500,13899.130833,13764.728978,15587.574043,16024.992681,16024.992681,2.650942,3.191965,3.423283,3.423459,52,2815,3600.000000,21,10,0,GUROBI,1,14,0,0
7,Old,16,12898.004167,13891.005000,13487.950718,15631.617665,15991.296728,15992.092681,2.791950,3.251120,3.374007,3.374178,60,2715,3600.000000,21,10,0,GUROBI,1,14,0,0
8,Old,16,12904.110833,13897.646667,13590.063437,15345.262279,16039.692681,16039.692681,2.337977,2.737678,2.965848,2.968787,76,3421,3600.000000,21,10,0,GUROBI,1,14,0,0
9,Old,16,12895.694167,13888.583333,13458.914547,15630.563845,15998.992681,15998.992681,2.184225,2.659349,2.759365,2.759537,45,2526,3600.000000,21,9,0,GUROBI,1,14,0,0
10,Old,16,12913.445833,13911.314167,13402.633456,15412.057789,15983.692681,15983.692681,2.402901,2.747445,2.845201,2.847007,37,1867,3600.000000,21,10,0,GUROBI,1,14,0,0
