instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,None,4,38893.903641,38893.903641,38893.903641,39029.457292,40001.062911,40005.053810,0.000023,0.229989,10.914490,47.648913,221514,1146200,3600.000000,0,0,0,GUROBI,1,0,0,0
1,None,4,17947.610531,17947.610531,17947.610531,17947.610531,17947.610330,17947.610700,0.000001,0.006264,0.000001,0.006264,0,0,3600.000000,0,0,0,GUROBI,1,0,0,0
2,None,4,17947.610530,17947.610530,17947.610530,17947.610530,17947.610330,17947.610670,0.000001,0.004495,0.000001,0.004495,0,0,3600.000000,0,0,0,GUROBI,1,0,0,0
3,None,4,17947.610519,17947.610519,17947.610519,17947.610519,17947.610330,17947.610680,0.000002,0.004476,0.000002,0.004476,0,0,3600.000000,0,0,0,GUROBI,1,0,0,0
4,None,4,17947.610537,17947.610537,17947.610537,17947.610537,17947.610330,17947.610680,0.000002,0.008350,0.000002,0.008350,0,0,3600.000000,0,0,0,GUROBI,1,0,0,0
5,None,4,17947.610660,17947.610660,17947.610660,17947.610660,17947.610330,17947.610900,0.000001,0.004835,0.000001,0.004835,0,0,3600.000000,0,0,0,GUROBI,1,0,0,0
6,None,4,17947.610496,17947.610496,17947.610496,17947.610540,17947.610540,17947.610540,0.000001,0.008921,0.009314,0.009544,1,31,3600.000000,0,0,0,GUROBI,1,0,0,0
7,None,4,17947.610509,17947.610509,17947.610509,17947.610509,17947.610330,17947.610640,0.000002,0.004368,0.000002,0.004368,0,0,3600.000000,0,0,0,GUROBI,1,0,0,0
8,None,4,17947.610506,17947.610506,17947.610506,17947.610549,17947.610550,17947.610550,0.000001,0.025728,0.026239,0.026467,1,42,3600.000000,0,0,0,GUROBI,1,0,0,0
9,None,4,17947.610499,17947.610499,17947.610499,17947.610565,17947.610560,17947.610560,0.000002,0.033749,0.034225,0.034453,1,37,3600.000000,0,0,0,GUROBI,1,0,0,0
10,None,4,17947.610526,17947.610526,17947.610526,17947.610526,17947.610330,17947.610710,0.000002,0.006171,0.000002,0.006171,0,0,3600.000000,0,0,0,GUROBI,1,0,0,0
