instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,New,4,32007.729870,32033.992410,32031.549988,50704.986032,50708.226121,100000000000000007629769841091887003294964970946560.000000,1.451524,8.031524,1.451524,301.543524,12742,115128,300.000000,4,5,CBC,1
1,Farkas,4,29056.500896,29085.555840,29056.500896,50115.958288,50122.109109,76014.125000,0.119179,7.187179,300.351179,300.395179,11974,71307,300.000000,4,5,CBC,1
2,Farkas,4,25744.158729,25945.465480,25744.158729,46160.172814,46180.312361,65326.750000,0.136909,5.404909,300.200909,300.224909,14199,80876,300.000000,4,5,CBC,1
3,Farkas,4,24899.031075,25253.378419,24899.031075,46412.327335,46513.320146,64229.930556,0.118554,4.502554,300.230554,300.250554,14865,74259,300.000000,4,5,CBC,1
4,Farkas,4,28484.065970,28678.397909,28484.065970,49648.740422,49658.932982,73400.375000,0.121633,6.741633,300.261633,300.297633,12511,74231,300.000000,4,5,CBC,1
5,Farkas,4,31990.294031,32008.380202,32003.993499,50384.487039,50388.269653,78881.750000,0.100433,6.864433,300.196433,300.256433,14266,68695,300.000000,4,5,CBC,1
6,Farkas,4,28450.432202,28450.432202,28450.432202,48550.638394,48568.263812,66836.000000,0.111709,5.883709,300.191709,300.227709,14383,85228,300.000000,4,5,CBC,1
7,Farkas,4,30076.260296,30099.447861,30083.031046,49893.762767,49900.661387,73510.750000,0.116240,6.456240,300.320240,300.368240,12832,76108,300.000000,4,5,CBC,1
8,Farkas,4,27897.683321,27906.248254,27901.466459,47888.080642,47901.144659,65803.500000,0.116000,6.540000,300.196000,300.232000,14653,81448,300.000000,4,5,CBC,1
9,Farkas,4,28086.481316,28143.783825,28088.143711,50226.197832,50230.341024,75746.333333,0.124365,6.508365,300.236365,300.268365,12813,70088,300.000000,4,5,CBC,1
