instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,None,64,1910.000000,1910.000000,1910.000000,2330.000000,3360.000000,3360.000000,0.000021,0.216879,0.497244,0.517695,279,3582,3600.000000,0,0,0,GUROBI,1,0,0,0
1,None,64,1904.500000,1904.500000,1904.500000,2285.688333,3352.000000,3352.000000,0.000002,0.164070,0.883541,1.106061,1428,13800,3600.000000,0,0,0,GUROBI,1,0,0,0
2,None,64,1903.000000,1903.000000,1903.000000,2333.350000,3364.000000,3364.000000,0.000004,0.143518,0.601699,0.741858,750,8528,3600.000000,0,0,0,GUROBI,1,0,0,0
3,None,64,1906.000000,1906.000000,1906.000000,2271.617925,3349.000000,3349.000000,0.000004,0.169594,0.826484,0.945486,1105,11345,3600.000000,0,0,0,GUROBI,1,0,0,0
4,None,64,1908.833333,1908.833333,1908.833333,2332.315728,3356.000000,3356.000000,0.000003,0.219807,1.590661,2.059814,1435,17369,3600.000000,0,0,0,GUROBI,1,0,0,0
5,None,64,1907.333333,1907.333333,1907.333333,2295.730903,3359.000000,3359.000000,0.000001,0.167438,0.628426,0.965422,1158,12228,3600.000000,0,0,0,GUROBI,1,0,0,0
6,None,64,1900.000000,1900.000000,1900.000000,2248.629602,3330.000000,3330.000000,0.000002,0.166594,0.564880,0.718801,808,8202,3600.000000,0,0,0,GUROBI,1,0,0,0
7,None,64,1901.500000,1901.500000,1901.500000,2279.178571,3345.000000,3345.000000,0.000005,0.148825,0.935598,1.106935,1390,14251,3600.000000,0,0,0,GUROBI,1,0,0,0
8,None,64,1905.500000,1905.500000,1905.500000,2303.299758,3351.000000,3351.000000,0.000004,0.192824,0.615366,1.085481,1320,13194,3600.000000,0,0,0,GUROBI,1,0,0,0
9,None,64,1898.500000,1898.500000,1898.500000,2316.300971,3348.000000,3348.000000,0.000002,0.181115,0.554199,0.944781,991,11274,3600.000000,0,0,0,GUROBI,1,0,0,0
10,None,64,1908.500000,1908.500000,1908.500000,2330.557927,3360.000000,3360.000000,0.000004,0.143618,0.960464,1.004055,1246,12551,3600.000000,0,0,0,GUROBI,1,0,0,0
