instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,New,16,14274.102667,14320.402490,14279.925795,15608.943842,16029.692681,16029.692681,26.242483,26.897772,27.202822,27.209343,34,3367,3600.000000,21,47,47,GUROBI,1,10,0,0
1,Old,16,14287.164544,14335.634163,14334.095518,15662.635815,16032.692681,16033.092681,23.366680,24.031437,24.103125,24.140578,30,2713,3600.000000,21,52,0,GUROBI,1,10,0,0
2,Old,16,14257.128031,14298.817648,14297.222469,15770.470123,15996.092681,15996.092681,28.767977,29.855709,30.055631,30.056335,70,4482,3600.000000,21,47,0,GUROBI,1,10,0,0
3,Old,16,14287.844748,14333.489032,14331.145860,15786.069886,16042.992681,16042.992681,31.850108,32.625921,32.713286,32.717414,26,2554,3600.000000,21,49,0,GUROBI,1,10,0,0
4,Old,16,14277.710638,14330.545141,14328.481386,15774.904980,16027.392681,16027.392681,29.951031,30.673662,30.800161,30.800351,61,2816,3600.000000,21,52,0,GUROBI,1,10,0,0
5,Old,16,14264.380000,14311.798168,14310.555771,15698.691166,15968.992681,15968.992681,30.975547,31.743645,31.892309,31.905985,50,3278,3600.000000,21,47,0,GUROBI,1,10,0,0
7,Old,16,14296.804131,14341.247921,14340.757235,15603.058707,16035.692681,16035.692681,28.660437,29.419971,29.602399,29.602589,38,3072,3600.000000,21,46,0,GUROBI,1,10,0,0
8,Old,16,14262.914743,14294.283798,14294.283798,15781.863372,15990.992681,15990.992681,31.920088,32.920663,33.035013,33.035219,25,3475,3600.000000,21,54,0,GUROBI,1,10,0,0
9,Old,16,14272.962659,14320.593944,14320.153952,15186.005972,16043.592681,16043.592681,30.173792,30.743061,31.088414,31.088613,85,4588,3600.000000,21,51,0,GUROBI,1,10,0,0
10,Old,16,14283.457158,14330.701701,14326.659178,15798.622468,16008.692681,16008.692681,32.310246,33.351036,33.456396,33.456603,27,3632,3600.000000,21,50,0,GUROBI,1,10,0,0
