instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,None,16,35118.109848,35118.109848,35118.109848,54517.939301,54537.260315,54537.750000,0.000011,0.103817,0.154466,0.155079,46,804,3600.000000,0,0,0,GUROBI,1,0,0,0
1,None,16,35125.775919,35125.775919,35125.775919,56637.888401,56806.866765,56812.250000,0.000001,0.170310,0.528902,0.529325,321,2459,3600.000000,0,0,0,GUROBI,1,0,0,0
2,None,16,35176.751104,35176.751104,35176.751104,57827.770336,58300.874382,58306.000000,0.000002,0.182105,0.425022,0.452242,304,1793,3600.000000,0,0,0,GUROBI,1,0,0,0
3,None,16,35168.750971,35168.750971,35168.750971,60869.992781,61499.004671,61505.000000,0.000002,0.183390,0.646424,0.649678,400,2741,3600.000000,0,0,0,GUROBI,1,0,0,0
4,None,16,35121.849260,35121.849260,35121.849260,60368.935128,61186.617381,61189.500000,0.000001,0.257794,0.377675,0.535549,283,1870,3600.000000,0,0,0,GUROBI,1,0,0,0
5,None,16,35205.745839,35205.745839,35205.745839,64817.402639,65584.186151,65587.000000,0.000001,0.132902,0.355904,0.356013,224,1745,3600.000000,0,0,0,GUROBI,1,0,0,0
6,None,16,35085.702419,35085.702419,35085.702419,57398.227536,58055.818045,58059.500000,0.000003,0.149834,0.275306,0.275414,115,1107,3600.000000,0,0,0,GUROBI,1,0,0,0
7,None,16,35060.400675,35060.400675,35060.400675,60077.590887,60573.859824,60576.000000,0.000001,0.267883,0.563972,0.645578,342,2389,3600.000000,0,0,0,GUROBI,1,0,0,0
8,None,16,35127.309601,35127.309601,35127.309601,63913.875972,64463.603673,64469.500000,0.000001,0.263654,0.328100,0.342000,85,855,3600.000000,0,0,0,GUROBI,1,0,0,0
9,None,16,35287.997511,35287.997511,35287.997511,74270.690476,75017.750000,75017.750000,0.000001,0.250186,0.318772,0.513320,256,1861,3600.000000,0,0,0,GUROBI,1,0,0,0
10,None,16,35380.316219,35380.316219,35380.316219,72066.351326,72451.551295,72455.000000,0.000002,0.179313,0.185419,0.215019,16,507,3600.000000,0,0,0,GUROBI,1,0,0,0
