instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,New,16,25490184.451460,25519142.427242,25504862.052960,25691025.562082,25695107.469923,100000000000000007629769841091887003294964970946560.000000,18.353316,20.665316,18.353316,300.025316,11341,56785,300.000000,27,6,CBC,1
1,Farkas,16,30301168.714867,30334787.804326,30316320.203199,33037124.243910,33037124.243910,33102406.601707,2.643744,4.019744,300.055744,300.075744,9660,112349,300.000000,27,6,CBC,1
2,Farkas,16,28430993.467019,28450011.695985,28430993.467019,31404754.615892,31404754.615892,31733943.017163,1.696867,3.440867,300.024867,300.048867,8526,40259,300.000000,27,6,CBC,1
3,Farkas,16,29974037.213530,30000477.239878,29974037.213530,31508201.308865,31508201.308865,31604276.885330,1.814341,4.434341,300.042341,300.074341,9727,99632,300.000000,27,6,CBC,1
