instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,New,16,48.799999,56.999999,50.542235,67.999999,82.199999,82.199999,7.516874,7.628874,29.312874,29.312874,6581,53714,300.000000,77,17,CBC,1
1,Farkas,16,48.799999,56.999999,50.542235,67.999999,82.199999,82.199999,0.546459,0.650459,18.750459,18.754459,5996,44035,300.000000,77,17,CBC,1
2,Farkas,16,48.799999,56.999999,50.542235,67.999996,82.199999,82.199999,0.526656,0.674656,19.842656,19.846656,5704,44305,300.000000,77,17,CBC,1
3,Farkas,16,42.720715,50.978260,44.483384,65.408502,75.599999,75.599999,0.584046,2.200046,8.956046,8.980046,1849,16508,300.000000,77,17,CBC,1
4,Farkas,16,50.741175,58.823528,52.483411,69.720660,82.499999,82.499999,0.553469,0.857469,16.881469,16.885469,5165,40168,300.000000,77,17,CBC,1
5,Farkas,16,48.799999,56.999999,50.542235,67.999999,82.199999,82.199999,0.720134,0.832134,20.196134,20.200134,5814,51540,300.000000,77,17,CBC,1
6,Farkas,16,36.924999,48.799999,37.758137,59.314852,66.199999,66.199999,0.556700,2.088700,9.316700,9.340700,1756,18194,300.000000,77,17,CBC,1
7,Farkas,16,43.230434,53.652777,46.257529,62.399992,73.199999,73.199999,0.678829,0.818829,17.126829,17.130829,3746,43469,300.000000,77,17,CBC,1
8,Farkas,16,48.799999,56.999999,50.542235,67.999998,82.199999,82.199999,0.551059,0.687059,23.315059,23.319059,6266,60172,300.000000,77,17,CBC,1
9,Farkas,16,39.599999,49.199999,42.285844,58.162722,66.599999,66.599999,0.551522,2.359522,8.775522,8.803522,1464,16930,300.000000,77,17,CBC,1
10,Farkas,16,41.099999,48.499999,42.842235,60.040491,68.799999,68.799999,0.578449,2.290449,9.882449,9.906449,1775,18629,300.000000,77,17,CBC,1
