instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,None,64,291.089439,291.089439,291.089439,301.405022,307.000000,307.000000,0.007828,0.567828,1.299828,1.303828,142,1413,300.000000,0,0,CBC,1
1,None,64,288.229522,288.229522,288.229522,299.679878,304.000000,304.000000,0.002447,1.902447,6.130447,6.162447,1144,6683,300.000000,0,0,CBC,1
2,None,64,291.723876,291.723876,291.723876,302.768735,307.000000,307.000000,0.001657,1.965657,5.417657,5.453657,932,5629,300.000000,0,0,CBC,1
3,None,64,289.070441,289.070441,289.070441,300.979880,305.000000,305.000000,0.001258,1.561258,5.453258,5.473258,820,5931,300.000000,0,0,CBC,1
4,None,64,288.489953,288.489953,288.489953,301.086498,304.000000,304.000000,0.001260,1.953260,3.069260,3.101260,194,2423,300.000000,0,0,CBC,1
5,None,64,288.854167,288.854167,288.854167,299.985211,304.000000,304.000000,0.001700,2.021700,41.709700,41.745700,11708,24894,300.000000,0,0,CBC,1
6,None,64,288.786011,288.786011,288.786011,301.039276,306.000000,306.000000,0.001722,1.937722,14.537722,14.573722,3344,19316,300.000000,0,0,CBC,1
7,None,64,290.791679,290.791679,290.791679,301.728239,307.000000,307.000000,0.001741,2.089741,4.349741,4.385741,552,3697,300.000000,0,0,CBC,1
8,None,64,288.276634,288.276634,288.276634,300.536379,305.000000,305.000000,0.001713,1.921713,64.449713,64.481713,11506,60102,300.000000,0,0,CBC,1
9,None,64,287.611333,287.611333,287.611333,301.211142,304.000000,304.000000,0.003224,2.039224,6.983224,7.015224,1677,5723,300.000000,0,0,CBC,1
10,None,64,287.262322,287.262322,287.262322,301.309595,304.000000,304.000000,0.003203,2.031203,4.207203,4.247203,438,3629,300.000000,0,0,CBC,1
