instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,New,16,2718.191338,2725.385583,2725.385583,3121.643934,3124.000000,3124.000000,14.502053,15.234591,14.502053,15.266893,6,829,3600.000000,39,3,97,GUROBI,1,0,0,0
1,Farkas,16,2374.996977,2382.191221,2382.191221,2768.213942,2778.000000,2778.000000,0.477153,1.266812,5.182178,5.183318,614,2796,3600.000000,39,3,0,GUROBI,1,0,0,0
2,Farkas,16,2549.483184,2556.677428,2556.657889,2962.719348,2966.000000,2966.000000,0.446556,1.336188,1.523534,1.524680,65,1053,3600.000000,39,3,0,GUROBI,1,1,1,0
3,Farkas,16,2575.924988,2583.119232,2583.062510,2989.215686,2990.000000,2990.000000,0.438098,1.063383,1.136788,1.138789,24,734,3600.000000,39,3,0,GUROBI,1,0,0,0
4,Farkas,16,2593.295706,2600.542082,2600.522556,2995.046245,2996.000000,2996.000000,0.447330,1.447552,1.503301,1.503607,18,1000,3600.000000,39,3,0,GUROBI,1,0,0,0
5,Farkas,16,2651.866309,2659.060554,2659.020067,3048.226692,3052.000000,3052.000000,0.441767,1.107780,1.141157,1.143869,11,913,3600.000000,39,3,0,GUROBI,1,0,0,0
6,Farkas,16,2570.784036,2576.210000,2574.442215,2990.240574,2994.000000,2994.000000,0.467301,1.490026,2.428814,2.435482,200,1310,3600.000000,39,3,0,GUROBI,1,0,0,0
7,Farkas,16,2678.462103,2685.656347,2685.656347,3091.018220,3094.000000,3094.000000,0.446635,1.354067,1.478148,1.481036,30,952,3600.000000,39,3,0,GUROBI,1,1,1,0
8,Farkas,16,2415.001087,2416.001087,2415.995239,2898.755172,2909.000000,2909.000000,0.519863,0.975285,1.012418,1.022881,17,437,3600.000000,39,3,0,GUROBI,1,1,1,0
9,Farkas,16,2686.552437,2693.746681,2693.746681,3080.188358,3085.000000,3085.000000,0.447372,1.080369,2.138404,2.139999,218,1241,3600.000000,39,3,0,GUROBI,1,1,1,0
10,Farkas,16,2686.391779,2693.586023,2693.586023,3096.545549,3099.000000,3099.000000,0.441056,1.458603,1.538002,1.540957,19,963,3600.000000,39,3,0,GUROBI,1,0,0,0
