instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,None,64,180104.201530,180104.201530,180104.201530,258182.465641,258411.000000,258411.000000,0.000023,0.231620,0.000023,0.239251,5,627,3600.000000,0,0,0,GUROBI,1
1,None,64,180103.991201,180103.991201,180103.991201,257512.686284,258410.000000,258410.000000,0.000001,0.192535,0.228335,0.228693,31,745,3600.000000,0,0,0,GUROBI,1
2,None,64,180099.859758,180099.859758,180099.859758,258131.226623,258413.000000,258413.000000,0.000003,0.203123,0.213511,0.214034,7,634,3600.000000,0,0,0,GUROBI,1
3,None,64,180106.769595,180106.769595,180106.769595,258143.374653,258414.000000,258414.000000,0.000004,0.205408,0.211626,0.212210,5,634,3600.000000,0,0,0,GUROBI,1
4,None,64,180096.578654,180096.578654,180096.578654,257546.065309,258408.000000,258408.000000,0.000003,0.193139,0.212085,0.217218,24,696,3600.000000,0,0,0,GUROBI,1
5,None,64,180107.835985,180107.835985,180107.835985,258133.877521,258417.000000,258417.000000,0.000002,0.200852,0.212028,0.212113,7,623,3600.000000,0,0,0,GUROBI,1
6,None,64,180096.168193,180096.168193,180096.168193,257845.385733,258403.000000,258403.000000,0.000003,0.188705,0.203075,0.203413,18,629,3600.000000,0,0,0,GUROBI,1
7,None,64,180108.630289,180108.630289,180108.630289,257400.848555,258393.239820,258412.000000,0.000004,0.189632,0.233418,0.235332,66,842,3600.000000,0,0,0,GUROBI,1
8,None,64,180099.885020,180099.885020,180099.885020,257509.147657,258414.000000,258414.000000,0.000003,0.189070,0.225946,0.226302,36,698,3600.000000,0,0,0,GUROBI,1
9,None,64,180091.051261,180091.051261,180091.051261,257501.634572,258398.000000,258398.000000,0.000002,0.194446,0.230082,0.230450,30,747,3600.000000,0,0,0,GUROBI,1
10,None,64,180104.256160,180104.256160,180104.256160,257511.268339,258408.000000,258408.000000,0.000002,0.193930,0.231805,0.232203,33,761,3600.000000,0,0,0,GUROBI,1
