instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,None,4,-2451537.325024,-2451537.325024,-2451537.325024,-2451467.097651,-2451430.278972,-2451297.000000,0.000004,1.093999,18.274860,18.277009,4487,14269,3600.000000,0,0,0,GUROBI,1,0,0,0
1,None,4,-2451530.325024,-2451530.325024,-2451530.325024,-2451460.653894,-2451427.000000,-2451319.000000,0.000003,1.291225,21.687786,21.692530,4922,23670,3600.000000,0,0,0,GUROBI,1,0,0,0
2,None,4,-2451552.325024,-2451552.325024,-2451552.325024,-2451482.266638,-2451449.000000,-2451291.000000,0.000003,1.107362,9.578645,9.582773,2382,13451,3600.000000,0,0,0,GUROBI,1,0,0,0
3,None,4,-2451534.325024,-2451534.325024,-2451534.325024,-2451460.868448,-2451429.467661,-2451344.000000,0.000003,1.110746,39.930055,39.933895,4504,23973,3600.000000,0,0,0,GUROBI,1,0,0,0
4,None,4,-2451532.325024,-2451532.325024,-2451532.325024,-2451462.097651,-2451424.373678,-2451274.000000,0.000004,1.108137,8.237685,8.239635,2281,9966,3600.000000,0,0,0,GUROBI,1,0,0,0
5,None,4,-2451523.325024,-2451523.325024,-2451523.325024,-2451453.097651,-2451418.349880,-2451332.000000,0.000002,1.092846,7.972779,7.974762,2067,9031,3600.000000,0,0,0,GUROBI,1,0,0,0
6,None,4,-2451506.325024,-2451506.325024,-2451506.325024,-2451437.097651,-2451401.690159,-2451316.000000,0.000003,1.098706,10.445098,10.447880,2809,14582,3600.000000,0,0,0,GUROBI,1,0,0,0
7,None,4,-2451542.325024,-2451542.325024,-2451542.325024,-2451472.097651,-2451437.493848,-2451219.000000,0.000003,1.098891,17.246202,17.248708,3879,10521,3600.000000,0,0,0,GUROBI,1,0,0,0
8,None,4,-2451520.325024,-2451520.325024,-2451520.325024,-2451450.097651,-2451417.000000,-2451257.000000,0.000003,1.177801,9.709603,9.713274,2381,12915,3600.000000,0,0,0,GUROBI,1,0,0,0
9,None,4,-2451531.470604,-2451531.470604,-2451531.470604,-2451461.794874,-2451426.559358,-2451321.000000,0.000004,1.102407,94.656553,94.674033,10127,250294,3600.000000,0,0,0,GUROBI,1,0,0,0
10,None,4,-2451531.179445,-2451531.179445,-2451531.179445,-2451462.038321,-2451425.755202,-2451265.000000,0.000004,1.085028,8.176038,8.177731,2308,9358,3600.000000,0,0,0,GUROBI,1,0,0,0
