instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,New,64,35118.109848,35543.871937,35512.050939,54517.939301,54533.201299,54537.750000,14.550809,14.862079,14.956204,14.960187,49,852,3600.000000,64,63,129,GUROBI,1
1,New,64,35213.319408,71885.285803,35592.581544,78368.413845,78652.900897,78658.250000,1.050859,1.192540,1.198560,1.226721,18,321,3600.000000,83,1,172,GUROBI,1
2,New,64,35127.624069,46151.628688,35506.886205,60093.379576,60243.340702,60249.000000,2.235245,2.595419,2.782996,2.802325,94,1023,3600.000000,64,1,147,GUROBI,1
3,New,64,35510.887230,86127.788711,35934.758198,90270.375204,90418.500000,90418.500000,1.490093,1.607915,1.612105,1.612213,11,278,3600.000000,103,1,186,GUROBI,1
4,New,64,35142.558121,70835.143741,35351.192632,77078.223406,77274.409916,77275.750000,1.239837,1.311355,1.326369,1.326915,24,360,3600.000000,82,2,174,GUROBI,1
5,New,64,35192.962561,58826.645368,35246.990340,69107.312320,69669.437459,69674.000000,1.078384,1.312817,1.479085,1.544239,152,1105,3600.000000,64,1,164,GUROBI,1
6,New,64,35114.378852,64573.732863,35447.121098,72068.935307,72677.750000,72677.750000,1.012485,1.197753,1.368486,1.390709,222,1517,3600.000000,64,2,167,GUROBI,1
7,New,64,35189.322174,53738.373218,35229.498441,67146.220095,67349.697066,67351.750000,1.575112,1.873296,2.107052,2.119160,177,1504,3600.000000,64,1,149,GUROBI,1
8,New,64,35132.966698,38429.158248,35713.858101,56126.867731,56265.905336,56266.500000,3.034621,3.413131,3.442020,3.455415,20,794,3600.000000,64,3,133,GUROBI,1
9,New,64,35522.477349,66047.084899,35616.873628,74172.185796,74749.782803,74756.750000,0.982040,1.290562,1.629709,1.629832,237,1311,3600.000000,67,2,177,GUROBI,1
10,New,64,35017.803433,78889.114858,35748.878775,84244.162274,84575.000000,84575.000000,1.361480,1.565807,1.569429,1.572384,12,366,3600.000000,91,1,174,GUROBI,1
