instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,New,4,12841.689392,12843.774708,12843.774708,12849.592093,12850.860737,12850.860737,3.861302,4.685302,5.573302,5.585302,21,770,300.000000,4,5,CBC,1
1,Farkas,4,12728.677839,12730.763154,12730.763154,12734.936208,12739.242332,12739.242332,0.126797,0.742797,8.186797,8.198797,250,3407,300.000000,4,5,CBC,1
2,Farkas,4,12852.150416,12854.235731,12854.235731,12863.287540,12864.311731,12864.311731,0.127754,1.095754,3.123754,3.135754,60,825,300.000000,4,5,CBC,1
3,Farkas,4,12776.763560,12776.763560,12776.763560,12782.902053,12783.873515,12783.873515,0.148621,1.052621,3.784621,3.796621,71,1268,300.000000,4,5,CBC,1
4,Farkas,4,12849.082640,12851.167955,12851.167955,12856.779320,12858.187171,12858.187171,0.127092,1.071092,4.703092,4.715092,122,1643,300.000000,4,5,CBC,1
5,Farkas,4,12885.609006,12887.694321,12887.694321,12894.800373,12896.567533,12896.567533,0.129079,1.329079,3.813079,3.825079,58,1341,300.000000,4,5,CBC,1
6,Farkas,4,12429.670809,12431.756124,12431.756124,12437.848879,12439.916542,12439.916542,0.127890,0.543890,3.519890,3.531890,110,1196,300.000000,4,5,CBC,1
7,Farkas,4,12794.923732,12797.009047,12797.009047,12804.969751,12805.814398,12805.814398,0.136186,0.908186,7.472186,7.484186,175,2893,300.000000,4,5,CBC,1
8,Farkas,4,12819.011634,12821.096949,12821.096949,12826.506489,12827.924420,12827.924420,0.128166,1.596166,2.748166,2.760166,30,621,300.000000,4,5,CBC,1
9,Farkas,4,13038.178582,13038.178582,13038.178582,13042.680081,13047.008227,13047.008227,0.131868,1.383868,14.607868,14.623868,429,6437,300.000000,4,5,CBC,1
10,Farkas,4,12692.527385,12694.648567,12694.612700,12702.163514,12702.759720,12702.759720,0.130893,1.010893,4.366893,4.378893,106,1062,300.000000,4,5,CBC,1
