instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,New,16,14274.102667,14320.402490,14279.925795,15608.943842,16029.692681,16029.692681,26.250745,26.907859,27.216399,27.223033,34,3367,3600.000000,21,47,47,GUROBI,1,10,0,0
1,New,16,14273.954278,14319.755118,14302.788724,15611.117387,16024.692681,16024.692681,32.450470,33.263208,33.364123,33.377560,45,3111,3600.000000,21,47,47,GUROBI,1,10,0,0
2,New,16,14289.268852,14693.831157,14674.307742,15740.892623,16002.304001,16003.692681,29.863379,30.679845,30.732268,30.766707,38,2694,3600.000000,20,45,45,GUROBI,1,8,0,0
3,New,16,14267.250550,14682.731291,14535.276451,15718.152162,16029.692681,16029.692681,26.815091,27.981599,28.070808,28.099249,21,3448,3600.000000,17,50,50,GUROBI,1,7,0,0
4,New,16,14276.222287,14323.082070,14321.555554,15645.444505,16035.692681,16035.692681,20.566331,21.330299,21.468778,21.476445,35,3370,3600.000000,32,46,46,GUROBI,1,24,0,0
5,New,16,14273.218820,14311.435973,14298.578236,15665.105683,16040.692681,16040.692681,12.481346,13.234495,13.433975,13.434168,56,3765,3600.000000,24,49,49,GUROBI,1,17,0,0
6,New,16,14282.758157,14720.244325,14600.084337,15651.670521,16031.692681,16031.692681,57.591061,58.392849,58.598000,58.598194,47,3270,3600.000000,16,51,51,GUROBI,1,0,0,0
7,New,16,14281.367640,14325.291511,14325.291511,15575.461090,16039.692681,16039.692681,31.171311,31.764405,31.876217,31.898206,38,2877,3600.000000,26,49,49,GUROBI,1,18,0,0
8,New,16,14258.196223,14392.198544,14323.823319,15716.762978,15975.528153,15976.692681,21.606720,22.402260,22.489151,22.499507,34,2857,3600.000000,19,42,42,GUROBI,1,9,0,0
9,New,16,14272.774958,14735.393552,14628.781146,15623.877514,16024.992681,16024.992681,62.653787,63.668860,63.790840,63.810455,65,3475,3600.000000,20,54,54,GUROBI,1,7,0,0
10,New,16,14274.472901,14675.586195,14651.893267,15649.814266,16016.592681,16016.592681,33.603342,34.598176,34.734039,34.734233,28,3688,3600.000000,22,47,47,GUROBI,1,10,0,0
