instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,None,64,20146.761297,20146.761297,20146.761297,20872.310921,21166.000000,21166.000000,0.000010,0.123782,0.000010,0.124124,2,260,3600.000000,0,0,0,GUROBI,1,0,0,0
1,None,64,19042.806183,19042.806183,19042.806183,20712.868327,21166.000000,21166.000000,0.000001,0.141014,3.660169,3.661522,5123,18462,3600.000000,0,0,0,GUROBI,1,0,0,0
2,None,64,23568.564982,23568.564982,23568.564982,25314.000000,25733.000000,25733.000000,0.000002,0.050090,0.407097,0.407406,525,2001,3600.000000,0,0,0,GUROBI,1,0,0,0
3,None,64,17738.917924,17738.917924,17738.917924,18873.514253,19514.000000,19514.000000,0.000002,0.056917,0.059770,0.060049,10,164,3600.000000,0,0,0,GUROBI,1,0,0,0
4,None,64,19788.378823,19788.378823,19788.378823,20979.054685,21166.000000,21166.000000,0.000002,0.074664,0.075395,0.075699,3,98,3600.000000,0,0,0,GUROBI,1,0,0,0
5,None,64,21441.044204,21441.044204,21441.044204,24157.113517,24542.000000,24542.000000,0.000002,0.107192,1.003386,1.068587,780,2761,3600.000000,0,0,0,GUROBI,1,0,0,0
6,None,64,20546.800103,20546.800103,20546.800103,21896.773365,23138.000000,23138.000000,0.000002,0.097239,0.116183,0.124739,38,368,3600.000000,0,0,0,GUROBI,1,0,0,0
7,None,64,20065.887682,20065.887682,20065.887682,21166.000000,21166.000000,21166.000000,0.000001,0.048715,0.048885,0.049163,1,105,3600.000000,0,0,0,GUROBI,1,0,0,0
8,None,64,17600.573898,17600.573898,17600.573898,18594.552651,19514.000000,19514.000000,0.000001,0.142964,0.160303,0.160614,18,269,3600.000000,0,0,0,GUROBI,1,0,0,0
9,None,64,20084.275846,20084.275846,20084.275846,21166.000000,21166.000000,21166.000000,0.000002,0.038140,0.038445,0.038742,1,117,3600.000000,0,0,0,GUROBI,1,0,0,0
10,None,64,20146.761297,20146.761297,20146.761297,21165.999493,21165.999494,21165.999494,0.000002,0.109658,0.109876,0.110178,2,133,3600.000000,0,0,0,GUROBI,1,0,0,0
