instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,New,16,25490184.451460,25516874.406203,25504862.052960,25766240.929005,25777344.086099,25779856.368613,2.159024,2.583137,2.861919,2.886842,165,1939,3600.000000,16,6,73,GUROBI,1
1,Farkas,16,25489050.977461,25515746.015877,25503728.434479,25764539.429873,25776372.484465,25778709.838387,0.177727,0.594519,0.749750,0.929393,191,2454,3600.000000,16,6,0,GUROBI,1
2,Farkas,16,25489894.311730,25516625.111850,25504593.464033,25773343.129866,25778017.004282,25780398.939930,0.172886,0.672237,0.775061,0.779071,26,1252,3600.000000,16,6,0,GUROBI,1
3,Farkas,16,25490488.259735,25517183.261430,25505165.861235,25769510.878467,25777955.072992,25780183.964864,0.173563,0.601335,0.889551,0.909336,146,1744,3600.000000,16,6,0,GUROBI,1
4,Farkas,16,25490687.403173,25517354.414275,25505354.121099,25765216.628039,25778011.828839,25780553.643137,0.174266,0.604090,1.361844,1.402219,543,4614,3600.000000,16,6,0,GUROBI,1
5,Farkas,16,25489367.687764,25516026.798716,25504036.350999,25765104.291858,25776573.600142,25779028.607924,0.173500,0.601323,0.921809,1.034751,270,2435,3600.000000,16,6,0,GUROBI,1
6,Farkas,16,25490289.727895,25516988.747126,25504967.069944,25771230.485298,25777987.889453,25780125.901846,0.172587,0.598604,0.808574,0.814240,84,1495,3600.000000,16,6,0,GUROBI,1
7,Farkas,16,25489227.295990,25515914.680850,25503947.475564,25772326.584460,25776287.326476,25778796.680496,0.175565,0.568431,0.731866,0.739112,74,1330,3600.000000,16,6,0,GUROBI,1
8,Farkas,16,25490723.678391,25517420.747900,25505390.265381,25768827.853955,25778166.411594,25780544.437027,0.174664,0.624416,0.974860,0.981444,204,2449,3600.000000,16,6,0,GUROBI,1
9,Farkas,16,25489829.290012,25516490.872233,25504506.772675,25766049.281958,25777189.441179,25779460.326271,0.173905,0.602233,0.949828,0.953605,210,2162,3600.000000,16,6,0,GUROBI,1
10,Farkas,16,25489583.910298,25516279.982468,25504261.776536,25768776.570638,25777116.540412,25779258.008691,0.172223,0.610647,0.795385,0.804733,89,1544,3600.000000,16,6,0,GUROBI,1
