instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,New,16,20146.761297,20163.840931,20158.170836,20872.310928,21166.000000,21166.000000,1.069424,1.103730,1.069424,1.104342,2,185,3600.000000,17,3,14,GUROBI,1,10,0,0
1,New,16,20145.655843,20163.066057,20163.066057,20872.311111,21163.000000,21165.000000,0.154661,0.212328,0.276314,0.276614,228,1180,3600.000000,17,2,14,GUROBI,1,10,0,0
2,New,16,20143.761297,20161.610654,20161.610654,21158.377094,21159.000000,21160.999508,0.123976,0.156307,0.259278,0.259706,444,1720,3600.000000,17,4,13,GUROBI,1,9,0,0
3,New,16,20138.746752,20155.781563,20155.781563,21149.666667,21150.000000,21150.000000,0.128354,0.159789,0.160111,0.160436,1,124,3600.000000,16,5,14,GUROBI,1,10,0,0
4,New,16,20130.150080,20147.426997,20146.808150,20867.399938,21141.000000,21143.000000,0.300693,0.363654,0.390969,0.391803,59,297,3600.000000,26,6,15,GUROBI,1,10,0,0
5,New,16,20147.761297,20164.840931,20159.170836,20873.311111,21166.000000,21166.000000,0.140893,0.178923,0.181760,0.182046,12,197,3600.000000,17,4,14,GUROBI,1,10,0,0
6,New,16,20146.534631,20163.257804,20163.257804,20876.130469,21161.000000,21162.000000,0.200313,0.246481,0.258693,0.259028,44,333,3600.000000,27,4,14,GUROBI,1,10,0,0
7,New,16,20136.788570,20154.504995,20153.839410,21155.783558,21156.000000,21156.000000,0.108601,0.150824,0.154650,0.154989,14,146,3600.000000,16,3,15,GUROBI,1,10,0,0
8,New,16,20136.147245,20154.426219,20154.426219,21152.651676,21153.000000,21153.999502,0.183320,0.222430,0.233278,0.233627,35,276,3600.000000,26,4,15,GUROBI,1,10,0,0
9,New,16,20143.655843,20161.146944,20143.655843,21158.000000,21158.000000,21158.000000,0.161535,0.199239,0.199544,0.199843,1,120,3600.000000,16,5,14,GUROBI,1,8,0,0
10,New,16,20140.032726,20156.529232,20140.032726,21154.135868,21155.000000,21156.000000,0.210352,0.241597,0.276887,0.277173,161,642,3600.000000,18,11,15,GUROBI,1,9,0,0
