instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,New,64,290.931073,295.264682,294.377456,302.151032,307.000000,307.000000,20.988145,21.476145,22.852145,22.856145,278,2052,300.000000,65,5,CBC,1
1,Old,64,283.264952,286.173772,285.899196,295.769161,301.089684,310.000000,14.672212,16.992212,314.812212,314.856212,64992,252453,300.000000,65,5,CBC,1
2,Old,64,283.498884,287.031696,286.029913,296.261432,305.000000,305.000000,9.884197,12.356197,236.032197,236.072197,51007,240695,300.000000,65,5,CBC,1
