instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,New,4,947.957237,954.735632,954.735632,1055.003125,1120.000000,1120.000000,0.054783,0.212036,0.389675,0.423715,494,3260,3600.000000,4,8,8,GUROBI,1,0,0,0
1,New,4,937.255464,939.235267,939.235267,1048.473684,1112.000000,1112.000000,0.054717,0.264690,0.425326,0.426333,378,1936,3600.000000,4,8,8,GUROBI,1,0,0,0
2,New,4,949.428762,952.247845,952.247845,1064.540416,1116.000000,1116.000000,0.051369,0.216766,0.326874,0.391140,372,2056,3600.000000,4,8,8,GUROBI,1,0,0,0
3,New,4,948.035792,948.770197,948.770197,1066.275862,1121.000000,1121.000000,0.052276,0.287198,0.471782,0.481598,338,2406,3600.000000,4,9,9,GUROBI,1,0,0,0
4,New,4,945.590461,945.698634,945.621711,1067.400000,1121.000000,1121.000000,0.048432,0.187395,0.273604,0.365144,346,2068,3600.000000,4,8,8,GUROBI,1,0,0,0
5,New,4,948.284233,955.657651,955.657651,1071.937500,1124.000000,1124.000000,0.051344,0.221828,0.350545,0.350621,399,2051,3600.000000,4,8,8,GUROBI,1,0,0,0
6,New,4,951.663369,954.137106,954.137106,1070.678017,1124.000000,1124.000000,0.051503,0.221442,0.666268,0.671892,997,5860,3600.000000,4,8,8,GUROBI,1,0,0,0
7,New,4,947.905343,948.201077,948.201077,1059.058511,1123.000000,1123.000000,0.052387,0.132595,0.219291,0.219375,306,1843,3600.000000,4,9,9,GUROBI,1,0,0,0
8,New,4,950.494103,951.559459,951.559459,1068.717458,1123.000000,1123.000000,0.054913,0.133844,0.193034,0.226638,408,2227,3600.000000,4,9,9,GUROBI,1,0,0,0
9,New,4,954.999841,961.616033,961.616033,1061.504140,1121.000000,1121.000000,0.051572,0.122650,0.211594,0.214620,351,1967,3600.000000,4,9,9,GUROBI,1,0,0,0
10,New,4,943.507616,943.838327,943.838327,1062.500000,1110.000000,1110.000000,0.050753,0.147572,0.260334,0.260583,506,2591,3600.000000,4,8,8,GUROBI,1,0,0,0
