instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,None,64,197818.254988,197818.254988,197818.254988,389833.684790,405935.180000,405935.180000,0.000026,0.208068,0.485209,0.510106,221,1631,3600.000000,0,0,0,GUROBI,1,0,0,0
1,None,64,194491.183762,194491.183762,194491.183762,485015.497424,503218.300000,503218.300000,0.000002,0.214261,0.491597,0.517911,144,1890,3600.000000,0,0,0,GUROBI,1,0,0,0
2,None,64,192122.325021,192122.325021,192122.325021,419322.026467,420869.660000,420869.660000,0.000001,0.233394,0.275984,0.277854,13,667,3600.000000,0,0,0,GUROBI,1,0,0,0
3,None,64,208613.280445,208613.280445,208613.280445,496103.900000,512988.940000,512988.940000,0.000003,0.232475,0.691750,0.707411,181,2062,3600.000000,0,0,0,GUROBI,1,0,0,0
4,None,64,191053.469429,191053.469429,191053.469429,474460.949175,484357.280000,484357.280000,0.000002,0.295905,0.718477,0.718621,163,2434,3600.000000,0,0,0,GUROBI,1,0,0,0
5,None,64,179134.322673,179134.322673,179134.322673,409531.376340,411241.580000,411241.580000,0.000002,0.193275,0.391433,0.392277,76,890,3600.000000,0,0,0,GUROBI,1,0,0,0
6,None,64,196539.515267,196539.515267,196539.515267,407393.835983,410974.060000,410974.060000,0.000002,0.184768,0.286187,0.286675,39,904,3600.000000,0,0,0,GUROBI,1,0,0,0
7,None,64,200291.303531,200291.303531,200291.303531,439783.426672,440797.260000,440797.260000,0.000002,0.205086,0.207992,0.208129,1,901,3600.000000,0,0,0,GUROBI,1,0,0,0
8,None,64,192349.863312,192349.863312,192349.863312,475117.578319,489579.190000,489579.190000,0.000004,0.209762,0.444957,0.445099,128,1655,3600.000000,0,0,0,GUROBI,1,0,0,0
9,None,64,209661.461692,209661.461692,209661.461692,475151.771816,475764.060000,475764.060000,0.000003,0.164059,0.175698,0.179895,12,646,3600.000000,0,0,0,GUROBI,1,0,0,0
10,None,64,198061.515477,198061.515477,198061.515477,517094.275714,517100.310000,517100.310000,0.000002,0.180840,0.182997,0.183133,1,749,3600.000000,0,0,0,GUROBI,1,0,0,0
