instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,New,16,511.617840,542.798690,526.339328,567.459589,568.100700,568.100700,0.830850,0.838568,0.830850,0.838925,1,44,3600.000000,16,3,8,GUROBI,1,4,0,0
1,Farkas,16,455.091184,462.830636,461.660451,472.575461,473.147090,473.147090,0.021111,0.029366,0.029642,0.029999,1,30,3600.000000,16,3,0,GUROBI,1,4,0,0
2,Farkas,16,477.426367,510.790434,491.070651,533.805446,534.680700,534.680700,0.019498,0.031570,0.031937,0.032355,1,39,3600.000000,16,3,0,GUROBI,1,4,0,0
3,Farkas,16,476.781586,497.585941,490.674332,533.483789,538.167530,538.167530,0.022495,0.034316,0.034567,0.034815,1,44,3600.000000,16,3,0,GUROBI,1,4,0,0
4,Farkas,16,507.550376,530.824629,523.694790,554.308658,554.717100,554.717100,0.020759,0.031696,0.031976,0.032313,1,38,3600.000000,16,3,0,GUROBI,1,4,0,0
5,Farkas,16,472.161522,494.273770,487.626985,525.826350,525.826350,525.826350,0.017541,0.022608,0.023249,0.023518,1,38,3600.000000,16,3,0,GUROBI,1,4,0,0
6,Farkas,16,335.403516,343.292086,342.965672,347.619700,347.619700,347.619700,0.019558,0.025376,0.026053,0.026467,1,36,3600.000000,16,3,0,GUROBI,1,4,0,0
7,Farkas,16,455.791101,462.026064,462.026064,485.035140,485.035140,485.035140,0.017727,0.026369,0.027336,0.027818,1,30,3600.000000,16,3,0,GUROBI,1,4,0,0
8,Farkas,16,379.263104,386.350754,386.024340,390.679700,390.679700,390.679700,0.018193,0.022103,0.022632,0.022970,1,27,3600.000000,16,3,0,GUROBI,1,4,0,0
9,Farkas,16,483.017181,515.598504,500.082824,545.670826,547.410480,547.410480,0.021059,0.028321,0.028542,0.028783,1,43,3600.000000,16,3,0,GUROBI,1,4,0,0
10,Farkas,16,415.528560,422.514643,422.188228,451.694770,451.694770,451.694770,0.019173,0.022935,0.023394,0.023606,1,41,3600.000000,16,3,0,GUROBI,1,4,0,0
