instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,New,4,185321.356786,185722.847464,185524.812943,186736.310892,188182.000000,188182.000000,2.164629,5.708629,31.516629,31.552629,1294,27040,300.000000,4,8,CBC,1
1,New,4,182913.706381,183549.306833,183331.424523,185145.864349,185968.900000,185968.900000,3.213237,8.929237,16.437237,16.485237,270,8464,300.000000,4,11,CBC,1
2,New,4,183389.577571,183934.030780,183934.030780,185604.584442,187085.600000,187085.600000,2.552877,2.912877,17.704877,17.716877,816,13236,300.000000,4,9,CBC,1
3,New,4,181529.830817,181851.627711,181715.226759,183492.007782,184254.800000,184254.800000,1.919172,3.607172,33.627172,33.651172,1632,30335,300.000000,4,7,CBC,1
4,New,4,180293.756698,180813.081070,180355.084697,182217.987491,182867.800000,182867.800000,1.361291,1.669291,8.917291,8.929291,226,6387,300.000000,4,4,CBC,1
5,New,4,185906.347266,186277.289597,186133.543492,187759.497704,188949.200000,188949.200000,9.698840,11.418840,65.446840,65.458840,1619,32349,300.000000,4,39,CBC,1
6,New,4,184743.718007,185432.615445,184898.590439,186616.074798,187795.300000,187795.300000,6.215161,9.587161,48.291161,48.323161,1835,30108,300.000000,4,26,CBC,1
7,New,4,183919.000869,184522.709282,184296.823249,185969.863485,187112.400000,187112.400000,3.475965,4.331965,42.263965,42.279965,1743,32904,300.000000,4,13,CBC,1
8,New,4,184163.914258,184796.509191,184392.857824,185516.607549,186917.700000,186917.700000,5.349073,5.797073,12.449073,12.461073,276,6902,300.000000,4,17,CBC,1
9,New,4,184842.696315,185410.964549,185136.501111,186553.226835,187880.800000,187880.800000,0.948228,3.512228,10.296228,10.324228,402,8344,300.000000,4,2,CBC,1
10,New,4,182449.166753,182696.066568,182696.066568,184624.315922,185158.300000,185158.300000,8.904520,10.528520,18.488520,18.504520,200,6036,300.000000,4,40,CBC,1
