instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,New,64,8951799.928130,8963928.059353,8958004.722665,8961216.557153,8965544.664147,8966406.491520,1.102787,1.119013,1.216016,1.228508,731,1145,3600.000000,64,10,10,GUROBI,1,15,0,0
1,Farkas,64,8951497.585736,8963228.558299,8957930.822587,8959856.311368,8964670.262118,8965557.491920,0.079015,0.099530,0.208306,0.284854,1254,2491,3600.000000,64,10,0,GUROBI,1,15,0,0
2,Farkas,64,8942499.119169,8955746.016633,8949654.935297,8955114.708049,8957387.138097,8958174.705780,0.075225,0.099013,0.268053,0.268378,1317,2568,3600.000000,64,10,0,GUROBI,1,15,0,0
3,Farkas,64,8951764.515752,8962570.172573,8956749.444991,8960737.331111,8964168.807167,8965045.705780,0.075828,0.092468,0.198472,0.202917,718,1200,3600.000000,64,10,0,GUROBI,1,15,0,0
4,Farkas,64,8951798.928130,8963592.059353,8957986.960105,8963186.631252,8965213.611619,8966083.705780,0.076157,0.095947,0.105372,0.162046,531,821,3600.000000,64,10,0,GUROBI,1,15,0,0
5,Farkas,64,8951810.158784,8962564.059353,8957046.180998,8960920.690232,8964150.872541,8965042.491920,0.074205,0.087743,0.265976,0.340284,1437,2897,3600.000000,64,10,0,GUROBI,1,15,0,0
6,Farkas,64,8961298.491760,8972856.218299,8967786.428280,8971379.508695,8974780.894098,8975675.423700,0.072441,0.093754,0.225624,0.244034,1144,1916,3600.000000,64,10,0,GUROBI,1,15,0,0
7,Farkas,64,8952120.537023,8964643.834360,8958324.424596,8962819.274445,8966328.182899,8967149.491920,0.074929,0.091448,0.140271,0.211567,708,1268,3600.000000,64,10,0,GUROBI,1,15,0,0
8,Farkas,64,8966914.696775,8978374.887443,8972150.346965,8976738.812395,8980569.289499,8981419.491920,0.075000,0.088259,0.248877,0.329520,1522,2598,3600.000000,64,10,0,GUROBI,1,15,0,0
9,Farkas,64,8951384.901519,8963502.059353,8957589.696055,8960798.203521,8965100.383759,8965979.491920,0.076814,0.091317,0.231291,0.327043,1310,2715,3600.000000,64,10,0,GUROBI,1,15,0,0
10,Farkas,64,8943228.822569,8954930.148299,8949622.898123,8951512.017850,8956442.265059,8957328.705664,0.075723,0.094207,0.260560,0.333194,1397,2794,3600.000000,64,10,0,GUROBI,1,15,0,0
