instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,New,16,12841.689392,12848.411043,12843.809485,12848.828930,12850.860737,12850.860737,18.922358,19.910358,20.994358,21.006358,32,794,300.000000,16,7,CBC,1
1,New,16,12728.677839,12732.006061,12729.092411,12735.796971,12739.242332,12739.242332,25.599519,27.435519,40.131519,40.147519,373,5833,300.000000,16,10,CBC,1
2,New,16,12852.150416,12858.250889,12857.053388,12863.389834,12864.311731,12864.311731,18.621461,20.061461,22.525461,22.541461,77,1246,300.000000,16,7,CBC,1
3,New,16,12776.763560,12781.657124,12777.581695,12783.055686,12783.873515,12783.873515,26.742473,28.014473,31.202473,31.218473,74,1508,300.000000,16,11,CBC,1
4,New,16,12849.082640,12855.273561,12849.082640,12856.779277,12858.187171,12858.187171,8.148041,9.060041,13.044041,13.056041,148,1908,300.000000,17,1,CBC,1
5,New,16,12885.609006,12893.875939,12887.730173,12894.992749,12896.567533,12896.567533,13.230953,15.026953,18.434953,18.450953,84,1877,300.000000,16,4,CBC,1
6,New,16,12429.670809,12435.688611,12430.607760,12437.848851,12439.916542,12439.916542,11.416635,11.832635,16.048635,16.064635,161,1912,300.000000,16,3,CBC,1
7,New,16,12794.923732,12802.184441,12795.928498,12804.887339,12805.814398,12805.814398,29.592699,30.988699,39.180699,39.192699,204,3435,300.000000,16,12,CBC,1
8,New,16,12819.011634,12824.189964,12821.096949,12824.070027,12827.924420,12827.924420,26.444959,26.932959,29.164959,29.172959,72,873,300.000000,18,11,CBC,1
9,New,16,13038.178582,13043.497202,13038.178582,13042.842484,13047.008227,13047.008227,8.082972,10.170972,20.606972,20.622972,345,5852,300.000000,17,1,CBC,1
10,New,16,12692.527385,12697.821614,12693.879633,12701.104001,12702.759720,12702.759720,26.721851,27.297851,30.405851,30.417851,84,1121,300.000000,17,11,CBC,1
