instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,None,64,338864.250000,338864.250000,338864.250000,340160.000000,340160.000000,340160.000000,0.000002,0.418488,0.000002,0.431154,1,356,3600.000000,0,0,0,GUROBI,1,0,0,0
1,None,64,338863.000000,338863.000000,338863.000000,340159.000000,340159.000000,340159.000000,0.000002,0.429749,0.442717,0.451349,1,446,3600.000000,0,0,0,GUROBI,1,0,0,0
2,None,64,338861.000000,338861.000000,338861.000000,340154.000000,340154.000000,340154.000000,0.000003,0.443110,0.456153,0.464831,1,479,3600.000000,0,0,0,GUROBI,1,0,0,0
3,None,64,338867.000000,338867.000000,338867.000000,340163.000000,340163.000000,340163.000000,0.000002,0.416003,0.428330,0.436461,1,398,3600.000000,0,0,0,GUROBI,1,0,0,0
4,None,64,338864.000000,338864.000000,338864.000000,340161.000000,340161.000000,340161.000000,0.000002,0.422343,0.434635,0.442904,1,318,3600.000000,0,0,0,GUROBI,1,0,0,0
5,None,64,338862.750000,338862.750000,338862.750000,340160.000000,340160.000000,340160.000000,0.000002,0.461900,0.474991,0.483526,1,426,3600.000000,0,0,0,GUROBI,1,0,0,0
6,None,64,338863.000000,338863.000000,338863.000000,340157.000000,340157.000000,340157.000000,0.000003,0.399688,0.412011,0.420175,1,366,3600.000000,0,0,0,GUROBI,1,0,0,0
7,None,64,338867.375000,338867.375000,338867.375000,340163.000000,340163.000000,340163.000000,0.000002,0.427177,0.439400,0.447357,1,420,3600.000000,0,0,0,GUROBI,1,0,0,0
8,None,64,338862.375000,338862.375000,338862.375000,340160.000000,340160.000000,340160.000000,0.000003,0.430900,0.443263,0.451705,1,380,3600.000000,0,0,0,GUROBI,1,0,0,0
9,None,64,338855.625000,338855.625000,338855.625000,340152.000000,340152.000000,340152.000000,0.000002,0.442943,0.459025,0.467274,1,471,3600.000000,0,0,0,GUROBI,1,0,0,0
10,None,64,338861.625000,338861.625000,338861.625000,340162.000000,340162.000000,340162.000000,0.000003,0.516472,0.531280,0.539926,1,488,3600.000000,0,0,0,GUROBI,1,0,0,0
