instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,New,16,947.957237,966.007752,965.585630,1067.213596,1120.000000,1120.000000,0.899741,1.027365,1.034853,1.080402,184,1331,3600.000000,16,8,8,GUROBI,1,3,0,0
1,Old,16,937.255464,956.701451,952.145316,1048.473684,1112.000000,1112.000000,0.065887,0.229503,0.315277,0.316308,378,1936,3600.000000,16,8,0,GUROBI,1,3,0,0
2,Old,16,949.428762,964.076673,960.561641,1064.540416,1116.000000,1116.000000,0.070363,0.162068,0.210471,0.259996,383,2348,3600.000000,16,8,0,GUROBI,1,3,0,0
3,Old,16,948.035792,966.853855,966.484192,1067.666667,1121.000000,1121.000000,0.078001,0.161634,0.204073,0.225817,247,1654,3600.000000,16,9,0,GUROBI,1,3,0,0
4,Old,16,945.590461,966.467298,948.923489,1067.400000,1121.000000,1121.000000,0.083266,0.160017,0.205618,0.248515,346,2068,3600.000000,16,8,0,GUROBI,1,3,0,0
5,Old,16,948.284233,970.366866,963.146031,1071.937500,1124.000000,1124.000000,0.069692,0.158863,0.247387,0.247464,399,2051,3600.000000,16,8,0,GUROBI,1,3,0,0
6,Old,16,951.663369,970.288472,969.083786,1070.678017,1124.000000,1124.000000,0.074807,0.168703,0.599728,0.605330,997,5860,3600.000000,16,8,0,GUROBI,1,3,0,0
7,Old,16,947.905343,967.481694,966.869646,1051.432099,1123.000000,1123.000000,0.078464,0.135941,0.419488,0.426530,727,3825,3600.000000,16,9,0,GUROBI,1,3,0,0
8,Old,16,950.494103,969.445796,969.205263,1068.717458,1123.000000,1123.000000,0.078059,0.150170,0.208512,0.241539,408,2227,3600.000000,16,9,0,GUROBI,1,3,0,0
9,Old,16,954.999841,972.501166,971.387993,1074.938221,1121.000000,1121.000000,0.077949,0.169398,0.494542,0.496247,798,4099,3600.000000,16,9,0,GUROBI,1,3,0,0
10,Old,16,943.507616,962.275889,954.958384,1062.500000,1110.000000,1110.000000,0.075602,0.172256,0.288773,0.288979,506,2591,3600.000000,16,8,0,GUROBI,1,3,0,0
