instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,New,64,35118.109848,35543.871937,35517.440321,54517.939301,54533.201299,54537.750000,15.026281,15.288353,15.386560,15.390634,49,852,3600.000000,64,64,129,GUROBI,1,0,0,0
1,Old,64,30868.391583,31328.640149,31201.548155,48445.788860,48542.423128,48546.000000,3.186695,3.373731,3.830724,3.966938,250,2027,3600.000000,64,5,0,GUROBI,1,0,0,0
2,Old,64,26269.305865,26433.717759,26433.717759,42107.697674,42152.500000,42152.500000,2.167394,2.329116,2.350432,2.351008,19,510,3600.000000,64,3,0,GUROBI,1,0,0,0
3,Old,64,30895.071976,30978.429307,30978.429307,49647.939571,49784.250000,49784.250000,2.737444,2.858178,3.009361,3.037979,126,1339,3600.000000,64,33,0,GUROBI,1,0,0,0
4,Old,64,34519.186940,34822.582707,34693.917696,54078.761940,54110.079248,54113.000000,2.617738,2.734986,2.902767,2.914563,128,1248,3600.000000,64,8,0,GUROBI,1,0,0,0
5,Old,64,32809.756956,33072.354586,33070.838840,51240.479343,51330.762211,51335.000000,5.772521,5.956845,6.019796,6.070136,64,1116,3600.000000,64,78,0,GUROBI,1,0,0,0
6,Old,64,31364.638731,31441.984973,31441.984973,48643.665426,48691.554054,48693.500000,4.500690,4.626177,4.678846,4.697584,66,812,3600.000000,64,25,0,GUROBI,1,0,0,0
7,Old,64,25100.481422,25103.150697,25103.150697,40249.932412,40356.250000,40356.250000,2.772873,2.888351,2.957891,2.961825,59,889,3600.000000,64,2,0,GUROBI,1,0,0,0
8,Old,64,26883.712526,26898.305104,26898.305104,44192.202104,44335.321313,44338.250000,3.677593,3.769033,3.819943,3.820067,36,598,3600.000000,64,31,0,GUROBI,1,0,0,0
10,Old,64,31860.507211,31905.852901,31905.852901,48815.731803,48945.500000,48945.500000,4.841918,4.960975,5.013627,5.018670,29,776,3600.000000,64,75,0,GUROBI,1,0,0,0
