instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,None,16,-2451537.325024,-2451537.325024,-2451537.325024,-2451467.097651,-2451430.278972,-2451297.000000,0.000003,1.237034,20.782567,20.785156,4487,14269,3600.000000,0,0,0,GUROBI,1,0,0,0
1,None,16,-2438784.722142,-2438784.722142,-2438784.722142,-2438777.054929,-2438755.311143,-2438528.000000,0.000003,1.179916,206.241735,206.257690,17903,414640,3600.000000,0,0,0,GUROBI,1,0,0,0
2,None,16,-2451537.325024,-2451537.325024,-2451537.325024,-2451466.653894,-2451428.000000,-2451279.000000,0.000002,1.115981,23.215674,23.218262,6503,26819,3600.000000,0,0,0,GUROBI,1,0,0,0
3,None,16,-2402607.682606,-2402607.682606,-2402607.682606,-2402592.466486,-2402536.715294,-2402426.000000,0.000002,1.262196,142.517602,142.519269,21416,292638,3600.000000,0,0,0,GUROBI,1,0,0,0
4,None,16,-2444980.940318,-2444980.940318,-2444980.940318,-2444974.179172,-2444962.139698,-2444906.000000,0.000003,1.040495,30.591488,30.594586,4808,21908,3600.000000,0,0,0,GUROBI,1,0,0,0
5,None,16,-2377599.183620,-2377599.183620,-2377599.183620,-2377596.166966,-2377591.501948,-2377560.000000,0.000003,0.996041,90.922456,90.922959,10333,195535,3600.000000,0,0,0,GUROBI,1,0,0,0
6,None,16,-2447188.759318,-2447188.759318,-2447188.759318,-2447145.374244,-2447090.005694,-2446963.000000,0.000003,1.540594,6.000614,6.005321,563,2352,3600.000000,0,0,0,GUROBI,1,0,0,0
7,None,16,-2436810.866567,-2436810.866567,-2436810.866567,-2436730.019633,-2436720.583028,-2436603.000000,0.000003,1.125087,99.016216,99.031415,10134,258430,3600.000000,0,0,0,GUROBI,1,0,0,0
8,None,16,-2451537.325024,-2451537.325024,-2451537.325024,-2451467.097651,-2451429.373678,-2451279.000000,0.000003,1.108566,17.871066,17.873255,4485,14084,3600.000000,0,0,0,GUROBI,1,0,0,0
9,None,16,-2447404.469727,-2447404.469727,-2447404.469727,-2447399.789232,-2447385.577113,-2447256.000000,0.000003,0.970451,31.140091,31.142272,6082,44799,3600.000000,0,0,0,GUROBI,1,0,0,0
10,None,16,-2403933.225899,-2403933.225899,-2403933.225899,-2403921.651493,-2403918.491511,-2403715.000000,0.000003,1.149182,39.492995,39.495298,5102,21932,3600.000000,0,0,0,GUROBI,1,0,0,0
