instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,New,16,-74325169.345138,-74309425.687333,-74317896.624684,-74161941.538313,-73907003.902845,-73899701.000000,4.799376,4.999105,48.194380,52.297870,22609,355770,3600.000000,39,27,27,GUROBI,1,32,0,0
1,Old,16,-74325165.117008,-74309421.851566,-74323203.173365,-74164880.005414,-73907149.810188,-73899779.000000,2.190942,2.361214,57.421534,59.402850,25662,404133,3600.000000,39,22,0,GUROBI,1,32,0,0
2,Old,16,-74325192.170413,-74309454.032276,-74323232.615917,-74147098.239275,-73905415.844189,-73899481.000000,1.876180,2.084605,58.447701,58.448303,26222,469054,3600.000000,39,24,0,GUROBI,1,32,0,0
3,Old,16,-74325189.070410,-74309454.255465,-74323732.486914,-74162924.496096,-73904555.838931,-73897178.000000,2.034021,2.220130,68.232524,105.522945,49849,791123,3600.000000,39,21,0,GUROBI,1,32,0,0
4,Old,16,-74325168.266634,-74309425.637913,-74317677.437258,-74155612.494281,-73904347.224686,-73898107.000000,2.168115,2.368540,65.807878,65.809402,30329,549096,3600.000000,39,23,0,GUROBI,1,32,0,0
5,Old,16,-74325169.599631,-74309427.913437,-74323211.199487,-74151393.697112,-73905184.532202,-73897800.000000,1.929049,2.160534,47.631886,50.086901,26102,369188,3600.000000,39,20,0,GUROBI,1,32,0,0
6,Old,16,-74325177.896280,-74309432.792090,-74325177.828094,-74160881.442692,-73904820.734129,-73897438.000000,1.468958,1.622441,61.382005,68.057426,28468,510575,3600.000000,39,27,0,GUROBI,1,32,0,0
7,Old,16,-74325189.957573,-74309451.846183,-74317653.250757,-74161282.184283,-73903978.455728,-73896607.000000,1.924511,2.100392,62.643420,62.643570,27683,402174,3600.000000,39,19,0,GUROBI,1,32,0,0
8,Old,16,-74325180.978284,-74309433.676589,-74317919.136879,-74154587.543997,-73903642.598927,-73899788.000000,2.100947,2.300338,81.584553,81.589104,34109,598087,3600.000000,39,25,0,GUROBI,1,32,0,0
9,Old,16,-74325173.545007,-74309429.608258,-74323213.751547,-74161636.283403,-73906904.334257,-73899520.000000,2.167168,2.360241,51.109744,53.707579,23030,396588,3600.000000,39,17,0,GUROBI,1,32,0,0
10,Old,16,-74325192.901161,-74309442.578471,-74323621.511948,-74151201.116040,-73904356.450856,-73897018.000000,2.151166,2.342078,89.838905,89.844867,39346,757935,3600.000000,39,20,0,GUROBI,1,32,0,0
