instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,None,16,10482.795280,10482.795280,10482.795280,10482.795280,10776.609772,100000000000000007629769841091887003294964970946560.000000,0.001312,0.013312,0.001312,300.037312,94819,604485,300.000000,0,0,CBC,1
1,None,16,0.000221,0.000221,0.000221,0.000221,0.000240,0.000240,0.001846,0.169846,0.197846,0.197846,4,110,300.000000,0,0,CBC,1
2,None,16,0.000221,0.000221,0.000221,0.000221,0.000250,0.000250,0.001379,0.345379,1.173379,1.177379,294,1422,300.000000,0,0,CBC,1
3,None,16,0.000228,0.000228,0.000228,0.000223,0.000250,0.000250,0.001259,0.377259,0.417259,0.425259,4,255,300.000000,0,0,CBC,1
4,None,16,0.000221,0.000221,0.000221,0.000222,0.000250,0.000250,0.001376,0.225376,0.245376,0.249376,4,114,300.000000,0,0,CBC,1
5,None,16,0.000221,0.000221,0.000221,0.000222,0.000250,0.000250,0.001651,0.393651,0.433651,0.441651,4,303,300.000000,0,0,CBC,1
6,None,16,0.000221,0.000221,0.000221,0.000221,0.000240,0.000240,0.002345,0.102345,0.854345,0.858345,150,894,300.000000,0,0,CBC,1
7,None,16,0.000234,0.000234,0.000234,0.000223,0.000280,0.000280,0.001722,0.341722,1.001722,1.005722,196,1218,300.000000,0,0,CBC,1
8,None,16,0.000221,0.000221,0.000221,0.000221,0.000240,0.000240,0.001372,0.233372,0.773372,0.777372,122,809,300.000000,0,0,CBC,1
9,None,16,0.000221,0.000221,0.000221,0.000221,0.000240,0.000240,0.001863,0.277863,0.745863,0.749863,108,790,300.000000,0,0,CBC,1
10,None,16,0.000221,0.000221,0.000221,0.000221,0.000250,0.000250,0.001848,0.185848,0.797848,0.797848,138,908,300.000000,0,0,CBC,1
