instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,New,4,1415.000000,1425.000000,1422.656250,1535.000000,2810.000000,2810.000000,0.477893,0.954680,6.438159,12.315933,7599,87358,3600.000000,4,16,16,GUROBI,1
1,Old,4,1413.000000,1422.666667,1419.583333,1524.930556,2810.000000,2810.000000,0.215063,0.657949,7.475836,42.953491,31685,378740,3600.000000,4,16,0,GUROBI,1
2,Old,4,1411.500000,1422.625000,1417.383333,1534.185185,2809.000000,2809.000000,0.195324,0.672667,20.384380,43.262759,29467,355383,3600.000000,4,16,0,GUROBI,1
3,Old,4,1411.500000,1420.500000,1416.600000,1519.607843,2797.000000,2797.000000,0.214471,0.763386,33.523983,34.391507,23437,265727,3600.000000,4,16,0,GUROBI,1
4,Old,4,1409.500000,1420.500000,1420.000000,1533.083333,2800.000000,2800.000000,0.194001,0.646654,7.622427,37.043984,21563,281550,3600.000000,4,16,0,GUROBI,1
5,Old,4,1411.500000,1422.300000,1422.300000,1519.150000,2805.000000,2805.000000,0.292629,0.766534,31.322000,38.129653,30628,347271,3600.000000,4,22,0,GUROBI,1
6,Old,4,1413.000000,1423.000000,1423.000000,1525.148148,2805.000000,2805.000000,0.235549,0.678743,9.338856,44.133764,32797,398580,3600.000000,4,18,0,GUROBI,1
7,Old,4,1412.500000,1423.000000,1421.548077,1518.425000,2805.000000,2805.000000,0.294979,0.740947,25.354117,42.069770,26037,353982,3600.000000,4,24,0,GUROBI,1
8,Old,4,1407.000000,1417.500000,1414.400000,1518.269231,2804.000000,2804.000000,0.187677,0.636309,11.592091,39.667779,27442,321800,3600.000000,4,16,0,GUROBI,1
9,Old,4,1412.500000,1422.500000,1414.656716,1517.970635,2810.000000,2810.000000,0.213118,0.724699,9.816473,44.922991,33250,395993,3600.000000,4,16,0,GUROBI,1
10,Old,4,1412.000000,1422.142857,1418.290323,1518.025000,2806.000000,2806.000000,0.230328,0.641496,61.130256,69.549465,33204,429229,3600.000000,4,16,0,GUROBI,1
