instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,None,64,2520.571739,2520.571739,2520.571739,3088.998129,3089.000000,3089.000000,0.033369,0.269369,0.301369,0.301369,3,158,300.000000,0,0,CBC,1
1,None,64,2288.195276,2288.195276,2288.195276,2691.000000,2691.000000,2691.000000,0.018579,0.206579,0.206579,0.206579,0,253,300.000000,0,0,CBC,1
2,None,64,2517.314422,2517.314422,2517.314422,3094.435936,3095.000000,3095.000000,0.001564,0.077564,0.105564,0.109564,4,205,300.000000,0,0,CBC,1
3,None,64,2515.061203,2515.061203,2515.061203,3088.753292,3089.000000,3089.000000,0.001415,0.061415,0.073415,0.073415,2,134,300.000000,0,0,CBC,1
4,None,64,2527.223008,2527.223008,2527.223008,3088.999920,3089.000000,3089.000000,0.002349,0.022349,0.026349,0.030349,2,50,300.000000,0,0,CBC,1
5,None,64,2656.647065,2656.647065,2656.647065,3243.998789,3244.000000,3244.000000,0.001429,0.049429,0.093429,0.093429,31,193,300.000000,0,0,CBC,1
6,None,64,2520.286528,2520.286528,2520.286528,3163.999666,3164.000000,3164.000000,0.001418,0.069418,0.069418,0.069418,0,151,300.000000,0,0,CBC,1
7,None,64,2518.767142,2518.767142,2518.767142,3094.999744,3095.000000,3095.000000,0.001430,0.021430,0.025430,0.025430,0,54,300.000000,0,0,CBC,1
8,None,64,2521.046432,2521.046432,2521.046432,2847.000000,2847.000000,2847.000000,0.001380,0.013380,0.013380,0.017380,0,25,300.000000,0,0,CBC,1
9,None,64,2516.763654,2516.763654,2516.763654,2847.000000,2847.000000,2847.000000,0.001374,0.009374,0.009374,0.013374,0,18,300.000000,0,0,CBC,1
10,None,64,2517.344712,2517.344712,2517.344712,3088.999555,3089.000000,3089.000000,0.002217,0.062217,0.074217,0.074217,3,152,300.000000,0,0,CBC,1
