instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,New,4,291.089439,291.513165,291.385089,298.440556,307.000000,307.000000,1.002883,1.278883,10.458883,10.462883,2250,10529,300.000000,4,6,CBC,1
2,Old,4,290.380801,290.564606,290.499604,303.596647,306.000000,306.000000,0.267944,2.455944,38.831944,38.871944,11233,18644,300.000000,4,5,CBC,1
3,Old,4,291.369283,291.945319,291.945319,301.890592,307.000000,307.000000,0.447901,2.675901,35.659901,35.699901,13055,25656,300.000000,4,6,CBC,1
4,Old,4,291.089439,291.886048,291.867701,301.517397,307.000000,307.000000,0.269270,2.341270,45.197270,45.233270,13755,24691,300.000000,4,6,CBC,1
5,Old,4,290.233206,290.433061,290.433061,302.642004,306.000000,306.000000,0.400251,2.628251,54.828251,54.864251,11802,40150,300.000000,4,5,CBC,1
6,Old,4,291.035556,291.510382,291.510382,303.061666,307.000000,307.000000,0.360911,2.196911,7.868911,7.896911,1398,8070,300.000000,4,5,CBC,1
7,Old,4,290.371736,290.954203,290.954203,301.028709,306.000000,306.000000,0.502558,2.574558,16.758558,16.794558,4078,19545,300.000000,4,3,CBC,1
8,Old,4,289.374109,289.982390,289.982390,301.788355,306.000000,306.000000,0.277190,2.309190,22.345190,22.377190,5234,22490,300.000000,4,6,CBC,1
9,Old,4,291.243223,291.513165,291.513165,303.077435,307.000000,307.000000,0.248408,2.276408,40.560408,40.596408,11454,18091,300.000000,4,6,CBC,1
10,Old,4,290.915618,291.520351,291.520351,301.496357,307.000000,307.000000,0.247897,2.263897,68.971897,69.007897,14393,55982,300.000000,4,6,CBC,1
