instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,New,4,28928379.620260,29421385.257225,28928379.620260,29702861.052340,30356781.570149,30356760.984149,19.761301,20.385184,20.576622,20.583503,9,1990,3600.000000,4,10,10,GUROBI,1,0,0,0
1,Farkas,4,28914105.573355,29405302.370794,28914105.573355,29672127.274449,30342741.117605,30342741.117605,0.105513,1.098976,1.299731,1.300025,12,3425,3600.000000,4,10,0,GUROBI,1,0,0,0
2,Farkas,4,28938093.366937,29426189.547641,28938093.366937,29693291.049298,30362660.902778,30362660.902778,0.109469,0.906763,1.160796,1.181229,16,2637,3600.000000,4,10,0,GUROBI,1,0,0,0
3,Farkas,4,28905674.312002,29397159.086240,28905674.312002,29677293.639232,30329972.567662,30329972.567662,0.107909,1.382398,1.487238,1.487534,14,3543,3600.000000,4,10,0,GUROBI,1,0,0,0
4,Farkas,4,28915359.361769,29409149.384673,28915359.361769,29674025.415157,30345323.264239,30345323.264239,0.111226,0.862424,1.055468,1.077362,16,2301,3600.000000,4,10,0,GUROBI,1,0,0,0
5,Farkas,4,28957547.689411,29452831.428975,28957547.689411,29719036.058172,30386306.908794,30386306.908794,0.110736,1.462049,1.594307,1.594624,16,4222,3600.000000,4,10,0,GUROBI,1,0,0,0
6,Farkas,4,28917954.789884,29411794.237933,28917954.789884,29679848.553098,30349953.989917,30349953.989917,0.112292,1.340952,1.454163,1.479224,16,4032,3600.000000,4,10,0,GUROBI,1,0,0,0
7,Farkas,4,28904076.645095,29403712.533508,28904076.645095,29667994.941033,30337445.331990,30337445.331990,0.101059,0.878121,0.965022,0.982464,11,2109,3600.000000,4,10,0,GUROBI,1,0,0,0
8,Farkas,4,28956095.384588,29447079.098151,28956095.384588,29725210.506130,30384395.908500,30384375.322500,0.113255,0.900350,0.996586,1.025852,13,2472,3600.000000,4,10,0,GUROBI,1,0,0,0
9,Farkas,4,28959686.583429,29452311.209748,28959686.583429,29727140.116882,30389607.869477,30389607.869477,0.109805,0.939336,1.097491,1.097803,14,2227,3600.000000,4,10,0,GUROBI,1,0,0,0
10,Farkas,4,28884727.419825,29380799.881523,28884727.419825,29639811.564645,30316315.263773,30316315.263773,0.113385,0.833462,0.997912,0.998215,15,2403,3600.000000,4,10,0,GUROBI,1,0,0,0
