instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,New,16,3192.042000,3547.122000,3458.802022,3805.293528,3983.000000,3983.000000,2.057933,2.415519,2.542788,2.546055,45,1660,3600.000000,16,12,12,GUROBI,1
1,New,16,2365.602000,2712.574000,2610.101886,2848.249916,2954.000000,2954.000000,2.431153,2.881036,2.955635,2.959177,21,1350,3600.000000,16,15,15,GUROBI,1
2,New,16,2646.054000,2928.314000,2816.606984,3338.734431,3340.000000,3340.000000,2.541579,2.892887,2.895400,2.896478,2,1271,3600.000000,16,13,13,GUROBI,1
3,New,16,2850.534000,3357.450000,3023.931630,3662.100530,3764.000000,3764.000000,2.124761,2.715761,2.788011,2.797647,34,2093,3600.000000,16,12,12,GUROBI,1
4,New,16,3426.952000,3426.952000,3426.952000,4104.267440,4212.000000,4212.000000,2.167265,2.652666,2.754601,2.758972,34,1887,3600.000000,16,13,13,GUROBI,1
5,New,16,2768.324000,3069.060000,3003.623808,3574.552697,3739.000000,3739.000000,2.439557,3.039641,3.229246,3.229399,32,2529,3600.000000,16,16,16,GUROBI,1
6,New,16,3364.874000,3797.224000,3512.038998,4035.677703,4245.000000,4245.000000,2.536547,2.943996,3.023245,3.046327,51,1886,3600.000000,16,13,13,GUROBI,1
7,New,16,666.598000,867.410000,811.157364,1058.809138,1139.000000,1139.000000,2.323159,2.646429,2.668839,2.673476,15,968,3600.000000,16,14,14,GUROBI,1
8,New,16,399.844000,400.844000,400.844000,1043.627677,1082.000000,1082.000000,2.365341,2.902083,2.956857,2.959122,19,1397,3600.000000,16,15,15,GUROBI,1
9,New,16,1754.750000,2029.054000,1956.907608,2340.983282,2479.000000,2479.000000,2.060248,2.502065,2.630855,2.642938,52,1974,3600.000000,16,13,13,GUROBI,1
10,New,16,2426.898000,2427.898000,2427.898000,2952.532701,3002.000000,3002.000000,2.108786,2.891284,2.946925,2.950070,11,1548,3600.000000,16,14,14,GUROBI,1
