instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,New,4,2718.191338,2725.385583,2725.385583,3119.012178,3124.000000,3124.000000,10.901135,12.085135,38.677135,38.697135,1815,11498,300.000000,7,4,CBC,1
1,Old,4,2656.947441,2664.134491,2664.134491,3066.170355,3070.000000,3070.000000,5.726295,7.450295,34.794295,34.818295,834,9951,300.000000,7,4,CBC,1
2,Old,4,2705.658155,2711.852400,2711.852400,3107.150296,3111.000000,3111.000000,5.652379,10.244379,22.140379,22.160379,429,5007,300.000000,7,3,CBC,1
3,Old,4,2655.426830,2662.628269,2662.628269,3050.032832,3052.000000,3052.000000,6.073691,6.885691,13.477691,13.497691,333,3347,300.000000,7,2,CBC,1
4,Old,4,2662.524120,2669.718365,2669.718365,3061.204128,3066.000000,3066.000000,5.595469,7.119469,21.671469,21.695469,667,7456,300.000000,7,2,CBC,1
5,Old,4,2684.179878,2691.381317,2691.381317,3078.329903,3080.000000,3080.000000,5.689884,7.317884,295.629884,295.657884,11033,114265,300.000000,7,4,CBC,1
6,Old,4,2647.153452,2652.347696,2652.347696,3046.599628,3051.000000,3051.000000,5.573461,10.517461,23.305461,23.325461,566,8499,300.000000,7,2,CBC,1
7,Old,4,2674.036116,2681.223166,2681.223166,3078.515464,3082.000000,3082.000000,5.686952,11.514952,21.998952,22.018952,412,6426,300.000000,7,2,CBC,1
8,Old,4,2670.983226,2678.177471,2678.177471,3067.468429,3073.000000,3073.000000,5.683329,8.175329,67.887329,67.911329,1490,22864,300.000000,7,2,CBC,1
9,Old,4,2686.213469,2693.407713,2693.407713,3082.960526,3087.000000,3087.000000,5.640657,6.464657,77.892657,77.916657,3394,28061,300.000000,7,2,CBC,1
10,Old,4,2670.104661,2677.298906,2677.298906,3073.041872,3078.000000,3078.000000,5.535863,10.395863,41.587863,41.607863,1091,15587,300.000000,7,2,CBC,1
