instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,None,64,0.000000,0.000000,0.000000,0.000000,10.998910,11.000000,0.000018,0.144129,86.478765,86.478923,249346,2099776,3600.000000,0,0,0,GUROBI,1
1,None,64,4.000000,4.000000,4.000000,4.000000,11.999023,12.000000,0.000002,0.191900,124.709017,124.709150,300766,2775435,3600.000000,0,0,0,GUROBI,1
2,None,64,4.000000,4.000000,4.000000,4.000000,11.999133,12.000000,0.000003,0.100411,159.253000,159.253121,374052,3379415,3600.000000,0,0,0,GUROBI,1
3,None,64,4.000000,4.000000,4.000000,4.000000,11.999741,12.000000,0.000002,0.055761,135.636060,135.636199,315809,2790857,3600.000000,0,0,0,GUROBI,1
4,None,64,5.000000,5.000000,5.000000,5.000000,11.998857,12.000000,0.000002,0.072918,115.168503,181.406843,410324,3853520,3600.000000,0,0,0,GUROBI,1
5,None,64,5.000000,5.000000,5.000000,5.000000,11.999011,12.000000,0.000003,0.061974,121.755257,121.755383,276204,2520618,3600.000000,0,0,0,GUROBI,1
6,None,64,7.000000,7.000000,7.000000,7.000000,11.999278,12.000000,0.000004,0.103406,64.837881,64.838014,142019,1369489,3600.000000,0,0,0,GUROBI,1
7,None,64,5.000000,5.000000,5.000000,5.000000,11.998990,12.000000,0.000001,0.101035,25.768709,112.379661,268496,2600946,3600.000000,0,0,0,GUROBI,1
8,None,64,6.000000,6.000000,6.000000,6.000000,11.999056,12.000000,0.000003,0.062103,71.182231,155.152932,337859,3277565,3600.000000,0,0,0,GUROBI,1
9,None,64,11.000000,11.000000,11.000000,11.000000,11.998910,12.000000,0.000003,0.073041,66.811757,312.117066,510738,7947508,3600.000000,0,0,0,GUROBI,1
10,None,64,2.000000,2.000000,2.000000,2.000000,11.998844,12.000000,0.000003,0.108134,21.468132,103.749002,249109,2182340,3600.000000,0,0,0,GUROBI,1
