instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,None,64,48.799999,48.799999,48.799999,67.999997,82.199999,82.199999,0.006301,0.154301,20.510301,20.514301,5494,54975,300.000000,0,0,CBC,1
1,None,64,48.799999,48.799999,48.799999,67.999996,82.199999,82.199999,0.000760,0.096760,18.596760,18.600760,4920,50139,300.000000,0,0,CBC,1
2,None,64,48.799999,48.799999,48.799999,67.999999,82.199999,82.199999,0.001241,0.113241,21.549241,21.553241,5696,55196,300.000000,0,0,CBC,1
3,None,64,48.799999,48.799999,48.799999,67.999996,82.199999,82.199999,0.000741,0.112741,22.628741,22.628741,6364,63263,300.000000,0,0,CBC,1
4,None,64,44.082607,44.082607,44.082607,64.233159,74.399999,74.399999,0.001019,1.285019,14.697019,14.705019,2524,32480,300.000000,0,0,CBC,1
5,None,64,48.799999,48.799999,48.799999,67.999999,82.199999,82.199999,0.000759,0.108759,16.772759,16.776759,5216,51713,300.000000,0,0,CBC,1
6,None,64,44.082607,44.082607,44.082607,64.768464,74.399999,74.399999,0.000760,1.492760,9.652760,9.668760,1689,19615,300.000000,0,0,CBC,1
7,None,64,48.799999,48.799999,48.799999,67.999996,82.199999,82.199999,0.001091,0.085091,22.805091,22.805091,5406,57847,300.000000,0,0,CBC,1
8,None,64,48.799999,48.799999,48.799999,67.999996,82.199999,82.199999,0.000755,0.112755,22.824755,22.828755,6364,63263,300.000000,0,0,CBC,1
9,None,64,48.799999,48.799999,48.799999,67.999996,82.199999,82.199999,0.001623,0.089623,16.317623,16.321623,5064,45767,300.000000,0,0,CBC,1
10,None,64,48.799999,48.799999,48.799999,67.999995,82.199999,82.199999,0.001032,0.109032,19.777032,19.777032,5610,56390,300.000000,0,0,CBC,1
