instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,New,4,2839.491838,2855.333333,2855.333333,3025.214421,3089.000000,3089.000000,0.222557,0.236035,0.222557,0.236310,1,35,3600.000000,6,3,3,GUROBI,1,2,0,0
1,Farkas,4,2704.350000,2720.250000,2704.350000,2760.000000,2760.000000,2760.000000,0.063198,0.063198,0.063198,0.065260,1,9,3600.000000,6,3,0,GUROBI,1,4,2,0
2,Farkas,4,2833.883143,2851.358333,2851.358333,3014.109890,3089.000000,3089.000000,0.004792,0.023109,0.004792,0.023415,1,39,3600.000000,6,3,0,GUROBI,1,2,0,0
3,Farkas,4,2690.621739,2705.325000,2705.325000,2840.333333,2847.000000,2847.000000,0.005155,0.011451,0.011668,0.011958,1,22,3600.000000,6,3,0,GUROBI,1,2,0,0
4,Farkas,4,3395.879920,3412.075000,3395.879920,3424.000000,3424.000000,3424.000000,0.010590,0.012684,0.012517,0.012684,0,0,3600.000000,6,3,0,GUROBI,1,5,3,0
5,Farkas,4,3091.641304,3186.669565,3091.641304,3278.000000,3278.000000,3278.000000,0.008116,0.008116,0.010026,0.010227,1,6,3600.000000,6,3,0,GUROBI,1,4,2,0
6,Farkas,4,2704.350000,2720.250000,2704.350000,2760.000000,2760.000000,2760.000000,0.006766,0.010164,0.010504,0.010755,1,12,3600.000000,6,3,0,GUROBI,1,4,2,0
7,Farkas,4,3174.147826,3187.217391,3174.147826,3275.000000,3275.000000,3275.000000,0.010770,0.011820,0.011743,0.011820,0,0,3600.000000,6,3,0,GUROBI,1,5,3,0
8,Farkas,4,2590.350000,2590.350000,2590.350000,2717.926829,2760.000000,2760.000000,0.007291,0.019976,0.020381,0.020471,1,23,3600.000000,6,3,0,GUROBI,1,2,1,1
