instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,New,4,7579621.830870,7579664.032772,7579658.658506,7580077.327654,7580077.327654,100000000000000007629769841091887003294964970946560.000000,13.476339,14.684339,13.476339,300.024339,4215,95208,300.000000,4,15,CBC,1
1,Farkas,4,7579376.877445,7579419.698808,7579415.732335,7579833.275096,7579835.072089,7586414.693719,0.450583,1.222583,300.122583,300.186583,3035,61578,300.000000,4,15,CBC,1
2,Farkas,4,7579645.846290,7579685.861773,7579680.879571,7580082.189188,7580082.189188,100000000000000007629769841091887003294964970946560.000000,0.395161,1.451161,0.395161,300.007161,3883,98458,300.000000,4,15,CBC,1
3,Farkas,4,7579546.834520,7579588.825475,7579583.578926,7579988.991093,7579988.991093,7586001.682231,0.399337,1.271337,300.091337,300.143337,4408,70793,300.000000,4,15,CBC,1
4,Farkas,4,7579003.191350,7579047.328087,7579041.521982,7579512.702150,7579512.702150,100000000000000007629769841091887003294964970946560.000000,0.419025,1.407025,0.419025,300.011025,3990,76569,300.000000,4,15,CBC,1
5,Farkas,4,7579301.100596,7579343.555610,7579338.400467,7579749.593966,7579749.593966,100000000000000007629769841091887003294964970946560.000000,0.431339,1.299339,0.431339,300.059339,4539,98339,300.000000,4,15,CBC,1
6,Farkas,4,7579569.421042,7579611.540338,7579608.094906,7580057.225359,7580057.225359,100000000000000007629769841091887003294964970946560.000000,0.410179,1.426179,0.410179,300.038179,3509,67227,300.000000,4,15,CBC,1
7,Farkas,4,7579042.656024,7579085.808114,7579085.808114,7579510.511915,7579511.312004,100000000000000007629769841091887003294964970946560.000000,0.421755,1.277755,0.421755,300.321755,3917,104655,300.000000,4,15,CBC,1
8,Farkas,4,7579457.773748,7579499.735278,7579494.510780,7579931.542485,7579931.542485,100000000000000007629769841091887003294964970946560.000000,0.428401,1.388401,0.428401,300.012401,3266,80820,300.000000,4,15,CBC,1
9,Farkas,4,7579510.019558,7579552.048715,7579546.696465,7580021.036830,7580021.036830,100000000000000007629769841091887003294964970946560.000000,0.411506,1.343506,0.411506,300.011506,3756,86580,300.000000,4,15,CBC,1
10,Farkas,4,7579437.598327,7579480.734830,7579475.525516,7579939.037480,7579939.037480,100000000000000007629769841091887003294964970946560.000000,0.409414,1.221414,0.409414,300.009414,4363,101461,300.000000,4,15,CBC,1
