instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,New,64,95919464.000000,102291675.000000,99328762.662651,106920712.985292,106932242.082178,106940226.000000,9.794463,9.931443,9.939847,9.939973,8,369,3600.000000,64,3,19,GUROBI,1,0,0,0
1,Farkas,64,95959231.211600,102307148.260400,99368983.741549,106968092.517387,106981812.000000,106981812.000000,0.295795,0.444949,0.452328,0.453251,7,368,3600.000000,64,3,0,GUROBI,1,0,0,0
2,Farkas,64,95872522.737000,102258393.254000,99282659.904651,106900068.032560,106911631.000000,106911631.000000,0.298061,0.436057,0.443107,0.443227,7,349,3600.000000,64,3,0,GUROBI,1,0,0,0
3,Farkas,64,95882799.529600,102248364.871000,99291291.859251,106891749.223617,106902285.000000,106902285.000000,0.299277,0.427707,0.433262,0.434105,6,340,3600.000000,64,3,0,GUROBI,1,0,0,0
4,Farkas,64,95955036.791600,102310132.259800,99360339.032251,106953792.442124,106956518.655705,106966928.000000,0.305817,0.430575,0.435771,0.436597,6,345,3600.000000,64,3,0,GUROBI,1,0,0,0
5,Farkas,64,95888092.742200,102283847.445000,99291059.864251,106883627.972165,106894855.000000,106894855.000000,0.298364,0.424559,0.429921,0.430713,6,342,3600.000000,64,3,0,GUROBI,1,0,0,0
6,Farkas,64,95922597.220800,102296779.459600,99329559.324752,106931755.280457,106939991.200828,106944954.000000,0.296735,0.429118,0.434217,0.435061,6,366,3600.000000,64,3,0,GUROBI,1,0,0,0
7,Farkas,64,95938403.640400,102298945.813400,99350179.716484,106941366.704077,106942561.896968,106952412.000000,0.295294,0.447616,0.455713,0.456507,7,382,3600.000000,64,3,0,GUROBI,1,0,0,0
8,Farkas,64,95923567.663200,102297984.102400,99347903.429451,106961210.637490,106964370.420643,106972583.000000,0.298142,0.436037,0.444618,0.445434,7,376,3600.000000,64,3,0,GUROBI,1,0,0,0
9,Farkas,64,96024941.863600,102390523.006600,99439175.518186,107008895.587368,107011833.388053,107020385.000000,0.293138,0.433765,0.442995,0.443887,7,383,3600.000000,64,3,0,GUROBI,1,0,0,0
10,Farkas,64,96000256.302800,102359090.610400,99399393.543149,107036611.800560,107041848.369279,107044290.000000,0.294114,0.452005,0.461405,0.462413,6,394,3600.000000,64,3,0,GUROBI,1,0,0,0
