instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,New,64,35118.109848,35543.871937,35517.440321,54517.939301,54533.201299,54537.750000,15.437890,15.689902,15.763893,15.767980,49,852,3600.000000,64,64,129,GUROBI,1,0,0,0
1,Farkas,64,30868.391583,31328.640149,30868.391583,48433.354976,48546.000000,48546.000000,0.565959,0.756323,0.988933,1.008590,227,1742,3600.000000,64,64,0,GUROBI,1,0,0,0
2,Farkas,64,26269.305865,26433.717759,26269.305865,42107.697674,42152.500000,42152.500000,0.584843,0.676309,0.705683,0.706301,19,510,3600.000000,64,64,0,GUROBI,1,0,0,0
3,Farkas,64,30895.071976,30978.429307,30896.641571,49647.939571,49784.250000,49784.250000,0.552149,0.667368,0.832462,0.851586,128,1337,3600.000000,64,64,0,GUROBI,1,0,0,0
4,Farkas,64,34519.186940,34822.582707,34519.186940,54078.761940,54108.064190,54113.000000,0.512471,0.814499,1.026609,1.033442,113,1143,3600.000000,64,64,0,GUROBI,1,0,0,0
5,Farkas,64,32809.756956,33072.354586,32880.637762,51240.479343,51330.762211,51335.000000,0.545491,0.859796,0.922607,0.972836,64,1119,3600.000000,64,64,0,GUROBI,1,0,0,0
6,Farkas,64,31364.638731,31441.984973,31364.638731,48643.665426,48691.554054,48693.500000,0.567495,0.704675,0.758935,0.778199,66,810,3600.000000,64,64,0,GUROBI,1,0,0,0
7,Farkas,64,25100.481422,25103.150697,25100.481422,40249.932412,40356.250000,40356.250000,0.603530,0.734358,0.805292,0.809536,59,882,3600.000000,64,64,0,GUROBI,1,0,0,0
8,Farkas,64,26883.712526,26898.305104,26884.496064,44192.202104,44335.321313,44338.250000,0.583838,0.722480,0.773731,0.774270,36,599,3600.000000,64,64,0,GUROBI,1,0,0,0
9,Farkas,64,21076.594338,21076.594338,21076.594338,37367.555437,37528.250000,37528.250000,0.598004,0.736947,0.873298,0.873850,98,933,3600.000000,64,64,0,GUROBI,1,0,0,0
10,Farkas,64,31860.507211,31905.852901,31860.507211,48815.731803,48945.500000,48945.500000,0.547008,0.722435,0.775201,0.780256,29,776,3600.000000,64,64,0,GUROBI,1,0,0,0
