instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,New,16,5480.606156,5718.207760,5584.275797,6825.665116,7045.733623,100000000000000007629769841091887003294964970946560.000000,2.691665,3.327665,2.691665,300.027665,26240,331992,300.000000,16,2,CBC,1
1,New,16,5527.398958,11264.283933,5627.148958,11515.293062,11743.000000,11743.000000,2.570722,3.514722,15.018722,15.034722,940,18515,300.000000,45,1,CBC,1
2,New,16,5551.254885,10711.133384,5680.347338,10879.095621,10894.000000,10894.000000,2.328913,2.556913,4.328913,4.332913,213,2664,300.000000,41,1,CBC,1
3,New,16,5462.055757,10480.565752,5614.840626,10488.090112,10596.000000,10596.000000,2.332918,2.552918,3.868918,3.872918,189,1828,300.000000,45,1,CBC,1
4,New,16,5453.728212,8532.325965,5690.683242,8654.113682,8786.000000,8786.000000,2.424579,2.536579,6.952579,6.956579,603,5055,300.000000,37,2,CBC,1
5,New,16,5634.919056,10687.099966,5953.384803,10704.295678,10859.000000,10859.000000,3.045080,3.865080,5.669080,5.677080,266,3081,300.000000,45,2,CBC,1
6,New,16,5499.079610,9829.488202,5784.967444,9890.858786,10189.000000,10189.000000,2.941337,3.025337,15.425337,15.433337,1503,16835,300.000000,36,3,CBC,1
7,New,16,5595.381371,11203.874718,5813.564414,11476.146187,11573.000000,11573.000000,2.537223,3.089223,7.361223,7.373223,392,6079,300.000000,41,1,CBC,1
8,New,16,5506.954302,11371.842871,6232.474335,11383.545372,11450.000000,11450.000000,7.924952,8.240952,10.096952,10.104952,226,2843,300.000000,43,15,CBC,1
9,New,16,5560.211413,10019.225822,5684.130309,10293.341240,10391.000000,10391.000000,2.393247,3.545247,7.913247,7.933247,375,6310,300.000000,38,1,CBC,1
10,New,16,5570.474946,9385.350725,5720.731941,9626.451662,9729.000000,9729.000000,2.594479,3.426479,6.998479,7.006479,424,5173,300.000000,36,2,CBC,1
