instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,None,64,7155.000000,7155.000000,7155.000000,7538.636364,7615.000000,7615.000000,0.000023,0.344330,0.397924,0.402826,18,1726,3600.000000,0,0,0,GUROBI,1
1,None,64,7155.000000,7155.000000,7155.000000,7407.050315,7545.000000,7545.000000,0.000003,0.231580,0.339581,0.349983,43,1062,3600.000000,0,0,0,GUROBI,1
2,None,64,7155.000000,7155.000000,7155.000000,7554.583893,7615.000000,7615.000000,0.000003,0.322812,0.417920,0.418010,20,1291,3600.000000,0,0,0,GUROBI,1
3,None,64,7155.000000,7155.000000,7155.000000,7550.370137,7615.000000,7615.000000,0.000002,0.614407,0.673832,0.673928,18,1151,3600.000000,0,0,0,GUROBI,1
4,None,64,7117.500000,7117.500000,7117.500000,7452.560154,7585.000000,7585.000000,0.000003,0.361177,0.460026,0.478396,47,1504,3600.000000,0,0,0,GUROBI,1
5,None,64,7155.000000,7155.000000,7155.000000,7503.427673,7615.000000,7615.000000,0.000002,0.294676,0.350868,0.350957,28,1077,3600.000000,0,0,0,GUROBI,1
6,None,64,7142.192982,7142.192982,7142.192982,7465.605314,7585.000000,7585.000000,0.000004,0.377496,0.488220,0.488310,39,1563,3600.000000,0,0,0,GUROBI,1
7,None,64,7155.000000,7155.000000,7155.000000,7540.706699,7615.000000,7615.000000,0.000003,0.270873,0.289921,0.295625,12,783,3600.000000,0,0,0,GUROBI,1
8,None,64,7155.000000,7155.000000,7155.000000,7532.822485,7615.000000,7615.000000,0.000003,0.275811,0.345134,0.350491,25,993,3600.000000,0,0,0,GUROBI,1
9,None,64,7163.505747,7163.505747,7163.505747,7584.965789,7615.000000,7615.000000,0.000003,0.318571,0.345151,0.346219,8,958,3600.000000,0,0,0,GUROBI,1
10,None,64,7155.000000,7155.000000,7155.000000,7449.523476,7555.000000,7555.000000,0.000003,0.284675,0.351499,0.358387,27,1067,3600.000000,0,0,0,GUROBI,1
